User;Soil_name;Longitude decimal;Latitude decimal;Biome;Land_use;Date;Name_exp;Unique_ID;Pot_ID;Sample;Chber;Algae_growth;Temp;DarkLight;TeflonGlass;Flowrate_lpm;Surface(cm2);Wetsoil(g);Height(cm);GravimetricWater(gw/g);Drysoil(g);SoilVolume(cm3);Bulk density;TP;VolumetricWater;AFP;WFPS;pH;pHin;Redox;OCS_flux;OCS_flux_sd;OCS_conc_out;OCS_conc_sd;OCS_conc_in;OCS_conc_in_sd;CO2_flux_aero;CO2_flux_aero_sd;CO2_conc_out;CO2_conc_out_sd;CO2_conc_in;CO2_conc_in_sd;OCS_source;OCS_source_sd;Vd_OCS_model;z1_OCS;CA_OCS;kh_OCS;CO2_flux_TGA;CO2_flux_TGA_sd;CO2_out_ppm;CO2_out_ppm_sd;CO2_in_ppm;CO2_in_ppm_sd;d13C_flux;d13C_flux_sd;d13C_conc_out;d13C_conc_out_sd;d13C_conc_in;d13C_conc_in_sd;d18O_flux;d18O_flux_sd;d18O_conc_out;d18O_conc_out_sd;d18O_conc_in;d18O_conc_in_sd;kiso;total_biomass;bacteria_16S;fungi_18S;algae_23S;d18O_01cm;d18O_12cm;d18O_23cm;d18O_34cm;clay_content;silt_content;sand_content;C_N_ratio;Comments
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_3_D2_c;TL2_3;TL2;6;n;25;Light;Glass;0,25;61,51;400;5,4;0,31;306,37;332,15;0,92;0,65;0,28;0,37;0,43;8,21;NA;153;-0,765;0,079;1011,301;1,389;1036,617;1,223;1,712;0,001;490,965;0,009;434,329;0,024;NA;NA;0,0173;0,0709;1,2;0,0026;1,125;0,007;474,453;0,176;437,234;0,053;-37,117;4,808;-6,167;0,184;-3,592;0,181;-0,538;5,316;-12,331;0,191;-13,45;0,203;0,00997;23133,8;3797747192,1;48055951,86;43520049,25;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_4_D2_c;TL2_4;TL2;7;y;25;Light;Glass;0,25;61,51;400;5,4;0,28;311,89;332,15;0,94;0,65;0,27;0,38;0,41;8,23;NA;151;-3,616;0,101;915,887;1,849;1035,509;1,479;-0,482;0,001;418,808;0,012;434,758;0,014;NA;NA;0,0869;0,023;13,2;0,0277;-0,493;0,003;421,222;0,062;437,53;0,054;-0,932;8,789;-3,655;0,159;-3,564;0,173;-134,965;9,402;-9,766;0,167;-14,431;0,19;0,89277;40888,4;11014321702,2;212595879,47;5447091254,22;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_1_D2_d;TL2_1;TL2;2;n;25;Light;Glass;0,25;61,51;400;5,1;0,32;303,39;313,7;0,97;0,64;0,31;0,33;0,48;8,09;NA;161;-0,443;0,117;1026,463;1,581;1041,109;2,288;1,645;0,001;488,114;0,009;433,696;0,012;NA;NA;0,0088;0,0871;0,6;0,0012;1,583;0,003;488,735;0,046;436,379;0,053;-11,333;3,281;-37,002;0,192;-40,079;0,179;4,274;2,804;-23,814;0,141;-27,182;0,179;0,01529;28368,4;5226814696,3;51767527,03;32180485,99;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_6_D2_d;TL2_6;TL2;3;y;25;Light;Glass;0,25;61,51;400;5,2;0,3;308,27;319,85;0,96;0,64;0,29;0,35;0,45;7,97;NA;143;-3,186;0,096;931,459;1,543;1036,85;1,625;-0,562;0,001;417,046;0,011;435,632;0,011;NA;NA;0,076;0,0218;11,5;0,0238;-0,602;0,003;416,24;0,058;436,162;0,045;-130,517;8,781;-35,558;0,222;-39,901;0,19;-206,532;6,319;-18,494;0,139;-27,092;0,156;0,77352;52858,7;9439234238,7;365437059,84;5204844755,83;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_2_D2_d;TL2_2;TL2;4;n;25;Light;Glass;0,25;61,51;400;5;0,31;304,36;307,55;0,99;0,63;0,31;0,32;0,5;8,09;NA;172;-0,587;0,118;1005,664;1,924;1025,07;1,993;1,431;0,001;483,978;0,009;436,649;0,014;NA;NA;0,0109;0,074;0,7;0,0016;1,403;0,003;482,595;0,057;436,181;0,049;-13,327;3,321;-37,791;0,165;-40,396;0,171;5,687;3,549;-24,265;0,181;-27,453;0,178;0,06495;55340,4;10441130700,7;100256306;87638974,09;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_5_D2_d;TL2_5;TL2;5;y;25;Light;Glass;0,25;61,51;400;5,5;0,3;308,75;338,31;0,91;0,66;0,27;0,39;0,41;8,01;NA;151;-3,456;0,144;916,148;2,423;1030,489;2,339;-0,736;0,001;412,358;0,014;436,721;0,012;NA;NA;0,0844;0,0248;12,1;0,0251;-0,857;0,003;409,975;0,056;438,311;0,053;-96,466;5,469;-36,305;0,207;-40,196;0,161;-146,034;5,635;-19,017;0,205;-27,233;0,175;0,44283;31510;11446546571,2;384486852,84;6903451139,52;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_3_D2_d;TL2_3;TL2;6;n;25;Light;Glass;0,25;61,51;400;5,4;0,31;306,37;332,15;0,92;0,65;0,28;0,37;0,43;8,21;NA;153;-5,69;0,126;833,675;2,002;1021,913;2,17;2,843;0,002;528,993;0,051;434,944;0,016;NA;NA;0,0173;0,0709;1,2;0,0026;0,292;0,003;448,351;0,063;438,678;0,047;-5,243;16,434;-39,268;0,189;-40,023;0,168;37,425;17,325;-25,938;0,205;-27,346;0,173;0,00997;23133,8;3797747192,1;48055951,86;43520049,25;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Toulenne;44,5768;-0,2823;Temperate;Cropland;08/04/2016;Algae;TL2_4_D2_d;TL2_4;TL2;7;y;25;Light;Glass;0,25;61,51;400;5,4;0,28;311,89;332,15;0,94;0,65;0,27;0,38;0,41;8,23;NA;151;-3,603;0,17;912,023;2,895;1031,224;2,721;-0,408;0,001;420,284;0,017;433,784;0,017;NA;NA;0,0869;0,023;13,2;0,0277;-0,331;0,003;428,025;0,047;438,97;0,062;-247,246;17,322;-35,141;0,18;-39,901;0,188;-445,361;19,723;-18,513;0,191;-27,631;0,221;0,89277;40888,4;11014321702,2;212595879,47;5447091254,22;NA;NA;NA;NA;31;52,3;16,7;10,4;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_1_D1_a;DBZ_1;DBZ;1;n;25;Light;Glass;0,25;61,51;374,4;4;0,23;304,39;246,04;1,24;0,53;0,28;0,25;0,53;6,77;NA;-7,1;-0,165;0,067;1058,805;0,982;1064,278;1,218;0,162;0,001;427,288;0,01;421,944;0,01;NA;NA;0,007;0,0671;0,7;0,0014;0,142;0,004;427,925;0,059;423,212;0,059;-5,717;35,383;-39,899;0,158;-40,277;0,233;50,788;40,027;-23,339;0,22;-24,154;0,222;0,01121;22127,8;6901839866;73458331,4;89247619,6;3,02;1,88;0,71;0,4;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_2_D1_a;DBZ_2;DBZ;2;n;25;Light;Glass;0,25;61,51;374,1;3,5;0,23;304,15;215,29;1,41;0,47;0,32;0,14;0,7;6,98;NA;-19,8;-0,333;0,062;1052,375;1,037;1063,388;1,028;0,187;0,001;427,728;0,008;421,555;0,01;NA;NA;0,0122;0,0211;1,9;0,0038;0,162;0,004;429,793;0,065;424,448;0,062;-27,336;34,407;-39,871;0,238;-40,021;0,19;104,233;30,151;-25,912;0,192;-27,528;0,179;0,07423;23074,1;5422951366,4;97033281,7;84473818,9;2,82;1,72;0,93;0,23;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_3_D1_a;DBZ_3;DBZ;3;n;25;Light;Glass;0,25;61,51;374,2;4;0,23;304,23;246,04;1,24;0,53;0,28;0,25;0,53;6,81;NA;-11,3;-0,05;0,094;1064,816;1,403;1066,48;1,695;0,174;0,001;428,479;0,008;422,738;0,01;NA;NA;NA;NA;NA;NA;0,15;0,004;428,757;0,068;423,779;0,073;-35,019;33,812;-40,233;0,193;-40,297;0,2;216,55;39,075;-21,911;0,224;-24,53;0,231;0,01081;20608,4;6347668902,8;149304453,8;36577355,3;1,77;0,9;0,07;-0,73;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_4_D1_a;DBZ_4;DBZ;4;y;25;Light;Glass;0,25;61,51;372,4;3,8;0,23;302,76;233,74;1,3;0,51;0,3;0,21;0,58;7,05;NA;-23,6;-1,167;0,079;1023,153;1,172;1061,753;1,455;-0,92;0,001;391,211;0,01;421,653;0,009;NA;NA;0,0285;0,0198;5;0,0097;-0,954;0,004;391,989;0,07;423,533;0,061;-45,665;6,089;-39,499;0,254;-39,958;0,219;-68,869;6,708;-24,046;0,299;-27,377;0,223;0,1209;36051,9;9352982001,3;209384143,3;5115371746,6;4,35;3,6;2,57;1,84;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_5_D1_a;DBZ_5;DBZ;5;y;25;Light;Glass;0,25;61,51;372,6;3,5;0,22;305,41;215,29;1,42;0,46;0,31;0,15;0,67;7,03;NA;-22,5;-1,271;0,088;1019,549;1,377;1061,61;1,543;-0,89;0,001;393,179;0,007;422,624;0,012;NA;NA;0,0305;0,0092;10,6;0,0207;-0,922;0,005;394,08;0,079;424,593;0,079;-56,163;7,231;-38,842;0,273;-40,088;0,266;-98,52;6,586;-22,253;0,241;-27,729;0,25;0,56309;49038,2;16429890210,1;266980871,5;16878599266,7;4,94;4,1;3,3;2,69;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_6_D1_a;DBZ_6;DBZ;6;y;25;Light;Glass;0,25;61,51;370,3;3,9;0,21;306,03;239,89;1,28;0,52;0,27;0,25;0,52;7,07;NA;-24,4;-0,535;0,075;1062,094;1,132;1079,781;1,338;-0,274;0,001;413,18;0,008;422,23;0,009;NA;NA;0,0142;0,0444;1,7;0,0033;-0,296;0,004;413,482;0,068;423,289;0,062;-65,354;16,178;-39,425;0,188;-40,027;0,19;-154,305;17,322;-24,904;0,204;-27,86;0,202;0,03752;31299,7;9451194605,6;174524284,9;7345861647,5;4,6;3,53;2,41;2,74;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_1_D1_b;DBZ_1;DBZ;1;n;25;Light;Glass;0,25;61,51;374,4;4;0,23;304,39;246,04;1,24;0,53;0,28;0,25;0,53;6,77;NA;-7,1;-0,13;0,087;1057,656;1,578;1061,964;1,312;0,182;0,001;427,675;0,012;421,65;0,025;NA;NA;0,007;0,0671;0,7;0,0014;0,143;0,004;428,061;0,054;423,34;0,067;-22,564;41,045;-3,35;0,183;-3,096;0,242;-156,619;47,305;-17,755;0,271;-16,91;0,233;0,01121;22127,8;6901839866;73458331,4;89247619,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_2_D1_b;DBZ_2;DBZ;2;n;25;Light;Glass;0,25;61,51;374,1;3,5;0,23;304,15;215,29;1,41;0,47;0,32;0,14;0,7;6,98;NA;-19,8;-0,3;0,079;1054,884;1,512;1064,807;1,098;0,196;0,001;432,309;0,009;425,822;0,015;NA;NA;0,0122;0,0211;1,9;0,0038;0,16;0,004;429,762;0,066;424,464;0,074;-41,7;30,946;-4,255;0,214;-3,794;0,17;142,044;30,239;-8,071;0,19;-9,975;0,185;0,07423;23074,1;5422951366,4;97033281,7;84473818,9;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_3_D1_b;DBZ_3;DBZ;3;n;25;Light;Glass;0,25;61,51;374,2;4;0,23;304,23;246,04;1,24;0,53;0,28;0,25;0,53;6,81;NA;-11,3;0,05;0,08;1069,508;1,339;1067,862;1,317;0,176;0,001;434,578;0,012;428,748;0,022;NA;NA;NA;NA;NA;NA;0,151;0,004;428,872;0,066;423,889;0,054;-26,376;30,702;-3,619;0,182;-3,343;0,178;43,377;30,413;-14,513;0,188;-15,162;0,169;0,01081;20608,4;6347668902,8;149304453,8;36577355,3;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_4_D1_b;DBZ_4;DBZ;4;y;25;Light;Glass;0,25;61,51;372,4;3,8;0,23;302,76;233,74;1,3;0,51;0,3;0,21;0,58;7,05;NA;-23,6;-1,27;0,079;1023,38;1,189;1065,395;1,426;-0,952;0,001;397,358;0,012;428,854;0,012;NA;NA;0,0285;0,0198;5;0,0097;-1,007;0,004;394,992;0,067;428,309;0,065;-5,627;6,14;-2,97;0,265;-3,177;0,233;-36,46;5,553;-11,702;0,229;-13,629;0,221;0,1209;36051,9;9352982001,3;209384143,3;5115371746,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_5_D1_b;DBZ_5;DBZ;5;y;25;Light;Glass;0,25;61,51;372,6;3,5;0,22;305,41;215,29;1,42;0,46;0,31;0,15;0,67;7,03;NA;-22,5;-1,349;0,075;1024,388;1,378;1069,029;1,095;-0,908;0,001;399,631;0,01;429,686;0,028;NA;NA;0,0305;0,0092;10,6;0,0207;-0,988;0,004;398,105;0,067;430,798;0,078;-5,578;5,653;-2,963;0,225;-3,165;0,222;-50,225;5,529;-12,215;0,202;-15,089;0,235;0,56309;49038,2;16429890210,1;266980871,5;16878599266,7;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_6_D1_b;DBZ_6;DBZ;6;y;25;Light;Glass;0,25;61,51;370,3;3,9;0,21;306,03;239,89;1,28;0,52;0,27;0,25;0,52;7,07;NA;-24,4;-0,469;0,088;1047,052;1,471;1062,563;1,455;-0,249;0,001;413,771;0,01;422,011;0,017;NA;NA;0,0142;0,0444;1,7;0,0033;-0,286;0,003;421,467;0,041;430,926;0,071;16,349;17,092;-3,626;0,18;-3,177;0,199;-77,247;15,365;-12,275;0,13;-13,706;0,21;0,03752;31299,7;9451194605,6;174524284,9;7345861647,5;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_1_D1_c;DBZ_1;DBZ;1;n;25;Light;Glass;0,25;61,51;374,4;4;0,23;304,39;246,04;1,24;0,53;0,28;0,25;0,53;6,77;NA;-7,1;-0,153;0,095;1058,876;1,493;1063,938;1,664;0,185;0,001;433,377;0,011;427,268;0,015;NA;NA;0,007;0,0671;0,7;0,0014;0,137;0,004;437,554;0,06;433,016;0,059;-14,395;31,214;-3,436;0,163;-3,347;0,156;60,465;33,121;-15,377;0,178;-16,117;0,159;0,01121;22127,8;6901839866;73458331,4;89247619,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_2_D1_c;DBZ_2;DBZ;2;n;25;Light;Glass;0,25;61,51;374,1;3,5;0,23;304,15;215,29;1,41;0,47;0,32;0,14;0,7;6,98;NA;-19,8;-0,402;0,097;1048,843;1,652;1062,147;1,561;0,204;0,001;431,768;0,01;425,027;0,01;NA;NA;0,0122;0,0211;1,9;0,0038;0,161;0,004;438,652;0,063;433,33;0,06;-36,596;29,258;-3,517;0,187;-3,115;0,17;46,938;29,71;-15,517;0,195;-16,251;0,166;0,07423;23074,1;5422951366,4;97033281,7;84473818,9;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_3_D1_c;DBZ_3;DBZ;3;n;25;Light;Glass;0,25;61,51;374,2;4;0,23;304,23;246,04;1,24;0,53;0,28;0,25;0,53;6,81;NA;-11,3;0,068;0,094;1059,37;1,313;1057,106;1,806;0,186;0,001;429,497;0,011;423,331;0,014;NA;NA;NA;NA;NA;NA;0,152;0,004;434,224;0,079;429,191;0,057;-42,128;36,36;-3,065;0,235;-2,623;0,186;-121,705;31,649;-19,953;0,199;-18,902;0,169;0,01081;20608,4;6347668902,8;149304453,8;36577355,3;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_4_D1_c;DBZ_4;DBZ;4;y;25;Light;Glass;0,25;61,51;372,4;3,8;0,23;302,76;233,74;1,3;0,51;0,3;0,21;0,58;7,05;NA;-23,6;-1,204;0,086;1012,978;1,492;1052,795;1,342;-0,956;0,001;390,03;0,012;421,649;0,011;NA;NA;0,0285;0,0198;5;0,0097;-0,998;0,003;394,82;0,056;427,851;0,056;-6,943;5,037;-3,448;0,207;-3,719;0,198;-40,045;4,612;-10,901;0,198;-13,15;0,173;0,1209;36051,9;9352982001,3;209384143,3;5115371746,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_5_D1_c;DBZ_5;DBZ;5;y;25;Light;Glass;0,25;61,51;372,6;3,5;0,22;305,41;215,29;1,42;0,46;0,31;0,15;0,67;7,03;NA;-22,5;-1,299;0,084;1010,051;1,406;1053,026;1,362;-0,88;0,001;392,73;0,01;421,838;0,012;NA;NA;0,0305;0,0092;10,6;0,0207;-0,982;0,004;393,877;0,069;426,37;0,078;-2,557;5,254;-3,158;0,179;-3,109;0,235;-90,494;5,862;1,188;0,213;-5,792;0,25;0,56309;49038,2;16429890210,1;266980871,5;16878599266,7;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_6_D1_c;DBZ_6;DBZ;6;y;25;Light;Glass;0,25;61,51;370,3;3,9;0,21;306,03;239,89;1,28;0,52;0,27;0,25;0,52;7,07;NA;-24,4;-0,486;0,091;1052,935;1,477;1069,015;1,52;-0,233;0,001;423,107;0,011;430,8;0,02;NA;NA;0,0142;0,0444;1,7;0,0033;-0,295;0,003;414,294;0,054;424,056;0,058;15,145;15,354;-3,016;0,178;-2,612;0,176;-81,993;15,022;-16,837;0,17;-18,33;0,176;0,03752;31299,7;9451194605,6;174524284,9;7345861647,5;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_1_D1_d;DBZ_1;DBZ;1;n;25;Light;Glass;0,25;61,51;374,4;4;0,23;304,39;246,04;1,24;0,53;0,28;0,25;0,53;6,77;NA;-7,1;-0,247;0,109;1055,67;1,767;1063,83;1,831;0,151;0,001;426,425;0,015;421,438;0,013;NA;NA;0,007;0,0671;0,7;0,0014;0,092;0,003;427,813;0,064;424,77;0,049;52,942;43,567;-38,921;0,159;-39,46;0,152;-113,352;47,378;-37,08;0,16;-37,04;0,169;0,01121;22127,8;6901839866;73458331,4;89247619,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_2_D1_d;DBZ_2;DBZ;2;n;25;Light;Glass;0,25;61,51;374,1;3,5;0,23;304,15;215,29;1,41;0,47;0,32;0,14;0,7;6,98;NA;-19,8;-0,494;0,086;1046,003;1,411;1062,341;1,432;0,183;0,001;425,203;0,01;419,158;0,013;NA;NA;0,0122;0,0211;1,9;0,0038;0,12;0,004;429,445;0,071;425,477;0,067;-17,056;49,119;-39,355;0,216;-39,575;0,236;4,576;51,321;-20,609;0,254;-20,734;0,219;0,07423;23074,1;5422951366,4;97033281,7;84473818,9;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_3_D1_d;DBZ_3;DBZ;3;n;25;Light;Glass;0,25;61,51;374,2;4;0,23;304,23;246,04;1,24;0,53;0,28;0,25;0,53;6,81;NA;-11,3;-0,089;0,093;1066,505;1,633;1069,434;1,454;0,167;0,001;423,893;0,01;418,367;0,012;NA;NA;NA;NA;NA;NA;0,11;0,004;427,602;0,068;423,947;0,062;-14,869;42,14;-39,975;0,173;-40,19;0,189;16,117;56,2;-29,866;0,222;-30,246;0,261;0,01081;20608,4;6347668902,8;149304453,8;36577355,3;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_4_D1_d;DBZ_4;DBZ;4;y;25;Light;Glass;0,25;61,51;372,4;3,8;0,23;302,76;233,74;1,3;0,51;0,3;0,21;0,58;7,05;NA;-23,6;-1,358;0,089;1023,964;1,537;1068,906;1,403;-0,944;0,001;386,955;0,01;418,202;0,013;NA;NA;0,0285;0,0198;5;0,0097;-0,991;0,004;389,035;0,062;421,825;0,06;-52,327;4,937;-39,089;0,181;-40,118;0,217;-74,46;5,256;-16,392;0,207;-20,909;0,218;0,1209;36051,9;9352982001,3;209384143,3;5115371746,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_5_D1_d;DBZ_5;DBZ;5;y;25;Light;Glass;0,25;61,51;372,6;3,5;0,22;305,41;215,29;1,42;0,46;0,31;0,15;0,67;7,03;NA;-22,5;-1,276;0,169;1023,667;2,891;1065,885;2,7;-0,902;0,001;388,661;0,014;418,491;0,013;NA;NA;0,0305;0,0092;10,6;0,0207;-0,961;0,004;389,022;0,065;420,824;0,06;-60,192;4,843;-38,762;0,212;-40,378;0,17;-102,241;5,79;-18,1;0,265;-24,459;0,194;0,56309;49038,2;16429890210,1;266980871,5;16878599266,7;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_6_D1_d;DBZ_6;DBZ;6;y;25;Light;Glass;0,25;61,51;370,3;3,9;0,21;306,03;239,89;1,28;0,52;0,27;0,25;0,52;7,07;NA;-24,4;-0,523;0,081;1047,792;1,397;1065,088;1,273;-0,252;0,001;414,952;0,01;423,276;0,02;NA;NA;0,0142;0,0444;1,7;0,0033;-0,289;0,003;410,745;0,053;420,318;0,058;-83,296;16,327;-38,982;0,193;-39,986;0,183;-176,492;15,123;-24,685;0,154;-28,176;0,193;0,03752;31299,7;9451194605,6;174524284,9;7345861647,5;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_1_N_a;DBZ_1;DBZ;1;n;25;Dark;Glass;0,25;61,51;374,4;4;0,23;304,39;246,04;1,24;0,53;0,28;0,25;0,53;6,77;NA;-7,1;-0,807;0,093;1039,419;1,499;1066,118;1,578;0,141;0,001;422,432;0,022;417,782;0,01;NA;NA;0,0156;0,0418;1,8;0,0035;0,099;0,004;423,484;0,053;420,196;0,066;-32,161;50,497;-39,847;0,171;-39,896;0,219;164,484;57,174;-25,822;0,213;-27,188;0,224;0,00689;22127,8;6901839866;73458331,4;89247619,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_2_N_a;DBZ_2;DBZ;2;n;25;Dark;Glass;0,25;61,51;374,1;3,5;0,23;304,15;215,29;1,41;0,47;0,32;0,14;0,7;6,98;NA;-19,8;-1,109;0,091;1017,51;1,387;1054,195;1,631;0,153;0,001;422,758;0,009;417,687;0,013;NA;NA;0,0256;0,0108;7,4;0,0145;0,114;0,004;423,471;0,064;419,707;0,058;-24,825;42,693;-39,535;0,194;-39,663;0,186;73,704;42,286;-26,379;0,204;-27,223;0,173;0,00379;23074,1;5422951366,4;97033281,7;84473818,9;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_3_N_a;DBZ_3;DBZ;3;n;25;Dark;Glass;0,25;61,51;374,2;4;0,23;304,23;246,04;1,24;0,53;0,28;0,25;0,53;6,81;NA;-11,3;-0,444;0,082;1054,755;1,161;1069,444;1,539;0,148;0,001;422,755;0,019;417,854;0,012;NA;NA;0,0101;0,0543;1,1;0,0021;0,119;0,003;423,595;0,056;419,644;0,058;-9,481;35,506;-39,468;0,16;-39,756;0,171;89,532;38,139;-25,171;0,189;-26,293;0,166;0,00235;20608,4;6347668902,8;149304453,8;36577355,3;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_4_N_a;DBZ_4;DBZ;4;y;25;Dark;Glass;0,25;61,51;372,4;3,8;0,23;302,76;233,74;1,3;0,51;0,3;0,21;0,58;7,05;NA;-23,6;-1,521;0,08;1018,934;1,254;1069,261;1,409;0,608;0,001;438,267;0,01;418,169;0,014;NA;NA;0,034;0,017;6,8;0,0133;0,575;0,004;438,759;0,064;419,74;0,053;-25,39;7,852;-39,172;0,167;-39,795;0,181;141,617;6,405;-20,306;0,15;-27,643;0,133;0,17554;36051,9;9352982001,3;209384143,3;5115371746,6;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_5_N_a;DBZ_5;DBZ;5;y;25;Dark;Glass;0,25;61,51;372,6;3,5;0,22;305,41;215,29;1,42;0,46;0,31;0,15;0,67;7,03;NA;-22,5;-1,701;0,082;1009,835;1,358;1066,097;1,364;0,717;0,001;442,056;0,01;418,35;0,014;NA;NA;0,0372;0,0076;15,7;0,0308;0,687;0,004;442,375;0,07;419,655;0,065;-21,526;7,002;-38,8;0,178;-39,731;0,192;132,407;7,94;-17,094;0,203;-25,17;0,216;0,71003;49038,2;16429890210,1;266980871,5;16878599266,7;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
Joana;Pierrelaye;NA;NA;Temperate;Cropland;10/03/2016;Algae;DBZ_6_N_a;DBZ_6;DBZ;6;y;25;Dark;Glass;0,25;61,51;370,3;3,9;0,21;306,03;239,89;1,28;0,52;0,27;0,25;0,52;7,07;NA;-24,4;-0,828;0,093;1044,288;1,573;1071,664;1,49;0,348;0,001;430,648;0,02;419,151;0,015;NA;NA;0,0198;0,0359;2,5;0,005;0,375;0,006;432,272;0,132;419,855;0,064;-12,854;13,357;-38,941;0,184;-39,71;0,206;134,825;14,584;-20,99;0,223;-25,55;0,201;0,04692;31299,7;9451194605,6;174524284,9;7345861647,5;NA;NA;NA;NA;9,1;8,7;82,2;13,9;NA
