DEFINED OTU	PHYLUM	CLASS	ORDER	FAMILY	GENUS
OTU4412	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(1) Sphingomonadales(1) 	Unknown(2)	Unknown(1) Kiloniella(1) 
OTU4413	Planctomycetes(2)	Planctomycetacia(2)	Planctomycetales(2)	Planctomycetaceae(2)	Unknown(1) Gemmata(1) 
OTU4414	Planctomycetes(2)	Planctomycetia(2)	Planctomycetales(2)	Planctomycetaceae(2)	Gemmata(2)
OTU4415	Acidobacteria(2)	Holophagae(2)	Holophagales(2)	Holophagaceae(2)	Holophaga(2)
OTU4416	Proteobacteria(2)	Deltaproteobacteria(2)	Desulfobacterales(2)	Nitrospinaceae(2)	Candidatus_Entotheonella(2)
OTU4417	Planctomycetes(2)	Planctomycetacia(2)	Planctomycetales(2)	Planctomycetaceae(2)	Rhodopirellula(2)
OTU4418	Proteobacteria(2)	Gammaproteobacteria(2)	Enterobacteriales(1) Pseudomonadales(1) 	Enterobacteriaceae(1) Pseudomonadaceae(1) 	Pseudomonas(1) Pantoea(1) 
OTU4419	Proteobacteria(2)	Betaproteobacteria(2)	Burkholderiales(2)	Oxalobacteraceae(2)	Massilia(2)
OTU4420	Proteobacteria(2)	Alphaproteobacteria(2)	Rickettsiales(2)	Rickettsiaceae(2)	Rickettsia(2)
OTU4421	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(2)	Xanthobacteraceae(1) Hyphomicrobiaceae(1) 	Pseudolabrys(1) Hyphomicrobium(1) 
OTU4422	Proteobacteria(2)	Deltaproteobacteria(2)	Desulfuromonadales(1) Myxococcales(1) 	Myxococcaceae(1) Geobacteraceae(1) 	Geobacter(1) Corallococcus(1) 
OTU4423	Proteobacteria(2)	Alphaproteobacteria(2)	Rhodobacterales(2)	Rhodobacteraceae(2)	Rhodobacter(2)
OTU4424	Proteobacteria(2)	Alphaproteobacteria(2)	Sphingomonadales(2)	Erythrobacteraceae(1) Unknown(1) 	Unknown(2)
OTU4425	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(2)	Xanthobacteraceae(1) Methylocystaceae(1) 	Methylocystis(1) Pseudolabrys(1) 
OTU4426	Bacteroidetes(2)	Sphingobacteriia(2)	Sphingobacteriales(2)	Sphingobacteriaceae(2)	Solitalea(2)
OTU4427	Bacteroidetes(1) Proteobacteria(1) 	Alphaproteobacteria(1) Sphingobacteriia(1) 	Sphingobacteriales(1) Sphingomonadales(1) 	Chitinophagaceae(1) Unknown(1) 	Sediminibacterium(1) Unknown(1) 
OTU4428	Chloroflexi(2)	Chloroflexi(2)	Chloroflexales(2)	Chloroflexaceae(2)	Roseiflexus(2)
OTU4429	Planctomycetes(2)	Planctomycetacia(2)	Planctomycetales(2)	Planctomycetaceae(2)	Planctomyces(2)
OTU4430	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(1) Rhodospirillales(1) 	Hyphomicrobiaceae(1) Rhodospirillaceae(1) 	Skermanella(1) Devosia(1) 
OTU4431	Planctomycetes(2)	Planctomycetacia(2)	Planctomycetales(2)	Planctomycetaceae(2)	Gemmata(2)
OTU4432	Chloroflexi(2)	Anaerolineae(2)	Anaerolineales(2)	Anaerolineaceae(2)	Leptolinea(2)
OTU4433	Proteobacteria(2)	Alphaproteobacteria(2)	Sphingomonadales(2)	Sphingomonadaceae(1) Unknown(1) 	Unknown(1) Sphingopyxis(1) 
OTU4434	Planctomycetes(2)	Planctomycetia(2)	Planctomycetales(2)	Planctomycetaceae(2)	Singulisphaera(2)
OTU4435	Proteobacteria(2)	Gammaproteobacteria(2)	Enterobacteriales(2)	Enterobacteriaceae(2)	Enterobacter(2)
OTU4436	Bacteroidetes(2)	Cytophagia(2)	Cytophagales(2)	Flammeovirgaceae(2)	Marinoscillum(2)
OTU4437	Firmicutes(2)	Clostridia(2)	Thermoanaerobacterales(2)	Thermodesulfobiaceae(2)	Coprothermobacter(2)
OTU4438	Bacteroidetes(2)	Sphingobacteriia(2)	Sphingobacteriales(2)	Chitinophagaceae(2)	Ferruginibacter(1) Unknown(1) 
OTU4439	Planctomycetes(2)	Planctomycetacia(2)	Planctomycetales(2)	Planctomycetaceae(2)	Planctomyces(2)
OTU4440	Proteobacteria(2)	Deltaproteobacteria(2)	Myxococcales(2)	Haliangiaceae(1) Phaselicystidaceae(1) 	Haliangium(1) Phaselicystis(1) 
OTU4441	Actinobacteria(2)	Actinobacteria(2)	Micrococcales(2)	Micrococcaceae(2)	Arthrobacter(2)
OTU4442	Proteobacteria(2)	Deltaproteobacteria(2)	Syntrophobacterales(2)	Syntrophaceae(2)	Desulfomonile(2)
OTU4443	Proteobacteria(2)	Gammaproteobacteria(2)	Legionellales(2)	Coxiellaceae(2)	Coxiella(2)
OTU4444	Planctomycetes(2)	Phycisphaerae(2)	Phycisphaerales(2)	Phycisphaeraceae(2)	Phycisphaera(2)
OTU4445	Proteobacteria(2)	Gammaproteobacteria(1) Betaproteobacteria(1) 	Hydrogenophilales(1) Xanthomonadales(1) 	Xanthomonadaceae(1) Hydrogenophilaceae(1) 	Lysobacter(1) Thiobacillus(1) 
OTU4446	Acidobacteria(1) Nitrospirae(1) 	Nitrospira(1) Holophagae(1) 	Holophagales(1) Nitrospirales(1) 	Holophagaceae(1) Nitrospiraceae(1) 	Holophaga(1) Nitrospira(1) 
OTU4447	Actinobacteria(2)	Actinobacteria(2)	Streptomycetales(2)	Streptomycetaceae(2)	Streptomyces(2)
OTU4448	Proteobacteria(2)	Gammaproteobacteria(2)	Enterobacteriales(2)	Enterobacteriaceae(2)	Enterobacter(2)
OTU4449	Chlorobi(1) Firmicutes(1) 	Chlorobia(1) Bacilli(1) 	Bacillales(1) Chlorobiales(1) 	Chlorobiaceae(1) Bacillaceae(1) 	Chlorobium(1) Bacillus(1) 
OTU4450	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(2)	Phyllobacteriaceae(2)	Mesorhizobium(2)
OTU4451	Actinobacteria(2)	Actinobacteria(2)	Micrococcales(2)	Microbacteriaceae(2)	Frigoribacterium(2)
OTU4452	Firmicutes(2)	Bacilli(2)	Bacillales(2)	Bacillaceae(2)	Bacillus(2)
OTU4453	Planctomycetes(2)	Planctomycetia(1) Planctomycetacia(1) 	Planctomycetales(2)	Planctomycetaceae(2)	Gemmata(2)
OTU4454	Proteobacteria(2)	Deltaproteobacteria(2)	Myxococcales(1) Unknown(1) 	Unknown(1) Cystobacteraceae(1) 	Unknown(1) Anaeromyxobacter(1) 
OTU4455	Proteobacteria(2)	Deltaproteobacteria(2)	Myxococcales(2)	Nannocystaceae(2)	Nannocystis(2)
OTU4456	Proteobacteria(2)	Gammaproteobacteria(2)	Enterobacteriales(1) Chromatiales(1) 	Enterobacteriaceae(1) Ectothiorhodospiraceae(1) 	Acidiferrobacter(1) Enterobacter(1) 
OTU4457	Proteobacteria(2)	Betaproteobacteria(1) Gammaproteobacteria(1) 	Unknown(1) Xanthomonadales(1) 	Xanthomonadaceae(1) Unknown(1) 	Unknown(1) Arenimonas(1) 
OTU4458	Proteobacteria(2)	Betaproteobacteria(2)	Burkholderiales(2)	Comamonadaceae(2)	Unknown(2)
OTU4459	Proteobacteria(2)	Alphaproteobacteria(2)	Rhodospirillales(2)	Rhodospirillaceae(2)	Inquilinus(2)
OTU4460	Firmicutes(1) Planctomycetes(1) 	Clostridia(1) Planctomycetia(1) 	Planctomycetales(1) Thermoanaerobacterales(1) 	Planctomycetaceae(1) Thermodesulfobiaceae(1) 	Coprothermobacter(1) Gemmata(1) 
OTU4461	Proteobacteria(2)	Betaproteobacteria(2)	Rhodocyclales(2)	Rhodocyclaceae(2)	Azovibrio(2)
OTU4462	Proteobacteria(2)	Deltaproteobacteria(1) Gammaproteobacteria(1) 	Enterobacteriales(1) Desulfobacterales(1) 	Enterobacteriaceae(1) Desulfobacteraceae(1) 	Desulfosalsimonas(1) Enterobacter(1) 
OTU4463	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(1) Caulobacterales(1) 	Rhodobiaceae(1) Caulobacteraceae(1) 	Rhodobium(1) Brevundimonas(1) 
OTU4464	Actinobacteria(2)	Actinobacteria(2)	Micrococcales(2)	Microbacteriaceae(2)	Cryobacterium(1) Agromyces(1) 
OTU4465	Proteobacteria(1) Firmicutes(1) 	Bacilli(1) Alphaproteobacteria(1) 	Rhizobiales(1) Bacillales(1) 	Bacillaceae(1) Xanthobacteraceae(1) 	Bacillus(1) Pseudolabrys(1) 
OTU4466	Bacteroidetes(2)	Flavobacteria(2)	Flavobacteriales(2)	Flavobacteriaceae(2)	Flavobacterium(2)
OTU4467	Proteobacteria(2)	Alphaproteobacteria(2)	Sphingomonadales(1) Rhizobiales(1) 	Hyphomicrobiaceae(1) Sphingomonadaceae(1) 	Sphingomonas(1) Hyphomicrobium(1) 
OTU4468	Firmicutes(1) Proteobacteria(1) 	Gammaproteobacteria(1) Clostridia(1) 	Enterobacteriales(1) Clostridiales(1) 	Enterobacteriaceae(1) Ruminococcaceae(1) 	Subdoligranulum(1) Providencia(1) 
OTU4469	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(2)	Rhodobiaceae(2)	Rhodobium(2)
OTU4470	Proteobacteria(2)	Alphaproteobacteria(2)	Rhodospirillales(2)	Rhodospirillaceae(1) Acetobacteraceae(1) 	Azospirillum(1) Stella(1) 
OTU4471	Actinobacteria(2)	Acidimicrobiia(2)	Acidimicrobiales(2)	Acidimicrobiaceae(1) Iamiaceae(1) 	Iamia(1) Unknown(1) 
OTU4472	Planctomycetes(2)	Planctomycetia(2)	Candidatus_Brocadiales(2)	Candidatus_Brocadiaceae(2)	Candidatus_Scalindua(2)
OTU4473	Proteobacteria(2)	Gammaproteobacteria(2)	Xanthomonadales(2)	Xanthomonadaceae(2)	Arenimonas(2)
OTU4474	Bacteroidetes(2)	Sphingobacteriia(2)	Sphingobacteriales(2)	Chitinophagaceae(2)	Terrimonas(2)
OTU4475	Proteobacteria(2)	Gammaproteobacteria(2)	Xanthomonadales(2)	Xanthomonadaceae(2)	Rhodanobacter(2)
OTU4476	Proteobacteria(2)	Gammaproteobacteria(2)	Xanthomonadales(2)	Sinobacteraceae(2)	Hydrocarboniphaga(2)
OTU4477	Proteobacteria(2)	Betaproteobacteria(2)	Burkholderiales(2)	Burkholderiaceae(2)	Ralstonia(2)
OTU4478	Proteobacteria(2)	Betaproteobacteria(2)	Burkholderiales(2)	Oxalobacteraceae(2)	Janthinobacterium(2)
OTU4479	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(2)	Rhodobiaceae(2)	Rhodobium(2)
OTU4480	Proteobacteria(2)	Gammaproteobacteria(2)	Xanthomonadales(2)	Sinobacteraceae(2)	Steroidobacter(2)
OTU4481	Acidobacteria(2)	Holophagae(2)	Holophagales(2)	Holophagaceae(2)	Holophaga(2)
OTU4482	Acidobacteria(1) Proteobacteria(1) 	Betaproteobacteria(1) Holophagae(1) 	Holophagales(1) Rhodocyclales(1) 	Holophagaceae(1) Rhodocyclaceae(1) 	Azospira(1) Holophaga(1) 
OTU4483	Actinobacteria(2)	Actinobacteria(2)	Frankiales(1) Micromonosporales(1) 	Geodermatophilaceae(1) Micromonosporaceae(1) 	Planosporangium(1) Geodermatophilus(1) 
OTU4484	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(2)	Bradyrhizobiaceae(2)	Bradyrhizobium(1) Bosea(1) 
OTU4485	Actinobacteria(2)	Thermoleophilia(2)	Solirubrobacterales(2)	Solirubrobacteraceae(2)	Solirubrobacter(2)
OTU4486	Proteobacteria(2)	Gammaproteobacteria(2)	Xanthomonadales(2)	Xanthomonadaceae(2)	Lysobacter(2)
OTU4487	Acidobacteria(1) Actinobacteria(1) 	Unknown(1) Actinobacteria(1) 	Micromonosporales(1) Acidobacteriales(1) 	Acidobacteriaceae(1) Micromonosporaceae(1) 	Verrucosispora(1) Acidobacterium(1) 
OTU4488	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(2)	Rhodobiaceae(2)	Rhodobium(2)
OTU4489	Firmicutes(2)	Clostridia(2)	Clostridiales(2)	Veillonellaceae(2)	Sporomusa(2)
OTU4490	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU4491	Proteobacteria(2)	Gammaproteobacteria(2)	Chromatiales(2)	Chromatiaceae(2)	Nitrosococcus(2)
OTU4492	Firmicutes(2)	Clostridia(2)	Clostridiales(2)	Peptococcaceae(2)	Dehalobacterium(2)
OTU4493	Proteobacteria(2)	Deltaproteobacteria(2)	Desulfuromonadales(2)	Geobacteraceae(2)	Geobacter(2)
OTU4494	Bacteroidetes(1) Acidobacteria(1) 	Holophagae(1) Sphingobacteriia(1) 	Holophagales(1) Sphingobacteriales(1) 	Chitinophagaceae(1) Holophagaceae(1) 	Holophaga(1) Ferruginibacter(1) 
OTU4495	Bacteroidetes(2)	Sphingobacteriia(2)	Sphingobacteriales(2)	Chitinophagaceae(2)	Terrimonas(2)
OTU4496	Proteobacteria(2)	Gammaproteobacteria(2)	Legionellales(2)	Coxiellaceae(2)	Aquicella(2)
OTU4497	Firmicutes(2)	Bacilli(2)	Bacillales(2)	Bacillaceae(1) Unknown(1) 	Exiguobacterium(1) Bacillus(1) 
OTU4498	Actinobacteria(2)	Thermoleophilia(2)	Gaiellales(2)	Gaiellaceae(2)	Gaiella(2)
OTU4499	Proteobacteria(2)	Deltaproteobacteria(2)	Desulfobacterales(2)	Nitrospinaceae(2)	Candidatus_Entotheonella(2)
OTU4500	Actinobacteria(2)	Actinobacteria(2)	Streptomycetales(2)	Streptomycetaceae(2)	Streptomyces(2)
OTU4501	Chloroflexi(1) Proteobacteria(1) 	Ktedonobacteria(1) Betaproteobacteria(1) 	Unknown(1) Rhodocyclales(1) 	Unknown(1) Rhodocyclaceae(1) 	Unknown(1) Azospira(1) 
OTU4502	Acidobacteria(2)	Holophagae(2)	Holophagales(2)	Holophagaceae(2)	Geothrix(2)
OTU4503	Acidobacteria(2)	Holophagae(2)	Holophagales(2)	Holophagaceae(2)	Holophaga(2)
OTU4504	Firmicutes(2)	Clostridia(2)	Thermoanaerobacterales(2)	Thermodesulfobiaceae(2)	Coprothermobacter(2)
OTU4505	Acidobacteria(2)	Holophagae(2)	Holophagales(2)	Holophagaceae(2)	Holophaga(2)
OTU4506	Proteobacteria(2)	Gammaproteobacteria(2)	Xanthomonadales(2)	Xanthomonadaceae(2)	Thermomonas(2)
OTU4507	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(2)	Rhodobiaceae(2)	Rhodobium(2)
OTU4508	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(2)	Hyphomicrobiaceae(2)	Pedomicrobium(2)
OTU4509	Planctomycetes(2)	Planctomycetacia(2)	Planctomycetales(2)	Planctomycetaceae(2)	Blastopirellula(1) Gemmata(1) 
OTU4510	Firmicutes(2)	Bacilli(2)	Bacillales(2)	Unknown(2)	Unknown(2)
OTU4511	Proteobacteria(2)	Deltaproteobacteria(2)	Desulfobacterales(2)	Desulfobulbaceae(2)	Desulfobulbus(2)
OTU4512	Planctomycetes(2)	Planctomycetacia(2)	Planctomycetales(2)	Planctomycetaceae(2)	Planctomyces(2)
OTU4513	Planctomycetes(2)	Planctomycetacia(2)	Planctomycetales(2)	Planctomycetaceae(2)	Gemmata(2)
OTU4514	Proteobacteria(2)	Betaproteobacteria(2)	Rhodocyclales(2)	Rhodocyclaceae(2)	Azoarcus(2)
OTU4515	Proteobacteria(2)	Gammaproteobacteria(2)	Legionellales(2)	Legionellaceae(2)	Legionella(2)
OTU4516	Acidobacteria(2)	Holophagae(2)	Holophagales(2)	Holophagaceae(2)	Holophaga(2)
OTU4517	Proteobacteria(2)	Alphaproteobacteria(2)	Sphingomonadales(2)	Sphingomonadaceae(2)	Novosphingobium(2)
OTU4518	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(2)	Hyphomicrobiaceae(2)	Rhodoplanes(2)
OTU4519	Acidobacteria(2)	Holophagae(2)	Holophagales(2)	Holophagaceae(2)	Holophaga(2)
OTU4520	Acidobacteria(2)	Holophagae(2)	Holophagales(2)	Holophagaceae(2)	Holophaga(2)
OTU4521	Proteobacteria(2)	Gammaproteobacteria(2)	Chromatiales(2)	Chromatiaceae(2)	Nitrosococcus(2)
OTU4522	Acidobacteria(2)	Holophagae(2)	Holophagales(2)	Holophagaceae(2)	Holophaga(2)
OTU4523	Acidobacteria(2)	Holophagae(2)	Holophagales(2)	Holophagaceae(2)	Geothrix(2)
OTU4524	Actinobacteria(2)	Actinobacteria(2)	Micrococcales(2)	Microbacteriaceae(2)	Frigoribacterium(2)
OTU4525	Proteobacteria(2)	Gammaproteobacteria(2)	Chromatiales(2)	Chromatiaceae(2)	Nitrosococcus(2)
OTU4526	Proteobacteria(2)	Gammaproteobacteria(2)	Legionellales(2)	Coxiellaceae(2)	Coxiella(2)
OTU4527	Bacteroidetes(2)	Sphingobacteriia(2)	Sphingobacteriales(2)	Chitinophagaceae(2)	Chitinophaga(1) Terrimonas(1) 
OTU4528	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU4529	Proteobacteria(2)	Gammaproteobacteria(1) Betaproteobacteria(1) 	Burkholderiales(1) Xanthomonadales(1) 	Oxalobacteraceae(1) Sinobacteraceae(1) 	Massilia(1) Steroidobacter(1) 
OTU4530	Proteobacteria(1) Actinobacteria(1) 	Gammaproteobacteria(1) Actinobacteria(1) 	Micrococcales(1) Pseudomonadales(1) 	Pseudomonadaceae(1) Microbacteriaceae(1) 	Frigoribacterium(1) Pseudomonas(1) 
OTU4531	Planctomycetes(2)	Planctomycetacia(2)	Planctomycetales(2)	Planctomycetaceae(2)	Isosphaera(2)
OTU4532	Acidobacteria(2)	Holophagae(2)	Holophagales(2)	Holophagaceae(2)	Holophaga(2)
OTU4533	Proteobacteria(2)	Gammaproteobacteria(2)	Legionellales(2)	Coxiellaceae(2)	Aquicella(2)
OTU4534	Proteobacteria(2)	Alphaproteobacteria(2)	Rhodospirillales(2)	Rhodospirillaceae(2)	Skermanella(2)
OTU4535	Proteobacteria(2)	Alphaproteobacteria(2)	Rhodospirillales(2)	Rhodospirillaceae(1) Acetobacteraceae(1) 	Dongia(1) Stella(1) 
OTU4536	Proteobacteria(2)	Gammaproteobacteria(2)	Legionellales(2)	Coxiellaceae(2)	Aquicella(2)
OTU4537	Proteobacteria(2)	Alphaproteobacteria(2)	Rhodospirillales(2)	Acetobacteraceae(2)	Acidicaldus(2)
OTU4538	Proteobacteria(2)	Deltaproteobacteria(2)	Myxococcales(2)	Polyangiaceae(2)	Sorangium(2)
OTU4539	Actinobacteria(2)	Thermoleophilia(2)	Gaiellales(2)	Gaiellaceae(2)	Gaiella(2)
OTU4540	Firmicutes(2)	Bacilli(2)	Bacillales(2)	Paenibacillaceae(2)	Paenibacillus(2)
OTU4541	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(1) Caulobacterales(1) 	Hyphomicrobiaceae(1) Caulobacteraceae(1) 	Blastochloris(1) Phenylobacterium(1) 
OTU4542	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(2)	Xanthobacteraceae(1) Hyphomicrobiaceae(1) 	Rhodoplanes(1) Pseudolabrys(1) 
OTU4543	Firmicutes(1) Actinobacteria(1) 	Actinobacteria(1) Clostridia(1) 	Micrococcales(1) Clostridiales(1) 	Microbacteriaceae(1) Clostridiaceae(1) 	Frigoribacterium(1) Clostridium(1) 
OTU4544	Proteobacteria(2)	Alphaproteobacteria(2)	Rhodospirillales(2)	Acetobacteraceae(2)	Acidicaldus(2)
OTU4545	Actinobacteria(2)	Thermoleophilia(2)	Solirubrobacterales(2)	Conexibacteraceae(2)	Conexibacter(2)
OTU4546	Proteobacteria(2)	Alphaproteobacteria(2)	Rhodospirillales(2)	Acetobacteraceae(2)	Unknown(1) Roseomonas(1) 
OTU4547	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU4548	Proteobacteria(2)	Gammaproteobacteria(2)	Legionellales(2)	Coxiellaceae(2)	Aquicella(2)
OTU4549	Acidobacteria(2)	Holophagae(2)	Holophagales(2)	Holophagaceae(2)	Holophaga(2)
OTU4550	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(2)	Hyphomicrobiaceae(2)	Rhodoplanes(2)
OTU4551	Proteobacteria(2)	Alphaproteobacteria(2)	Caulobacterales(2)	Caulobacteraceae(2)	Caulobacter(1) Phenylobacterium(1) 
OTU4552	Bacteroidetes(2)	Sphingobacteriia(2)	Sphingobacteriales(2)	Chitinophagaceae(2)	Chitinophaga(1) Ferruginibacter(1) 
OTU4553	Actinobacteria(2)	Actinobacteria(2)	Frankiales(2)	Acidothermaceae(2)	Acidothermus(2)
OTU4554	Proteobacteria(2)	Alphaproteobacteria(2)	Rhodospirillales(2)	Acetobacteraceae(2)	Acidicaldus(1) Acidisphaera(1) 
OTU4555	Acidobacteria(2)	Holophagae(2)	Holophagales(2)	Holophagaceae(2)	Holophaga(2)
OTU4556	Planctomycetes(2)	Planctomycetia(2)	Planctomycetales(2)	Planctomycetaceae(2)	Singulisphaera(2)
OTU4557	Proteobacteria(2)	Deltaproteobacteria(2)	Myxococcales(2)	Haliangiaceae(2)	Haliangium(2)
OTU4558	Proteobacteria(2)	Deltaproteobacteria(2)	Myxococcales(2)	Haliangiaceae(2)	Haliangium(2)
OTU4559	Planctomycetes(2)	Phycisphaerae(2)	Phycisphaerales(2)	Phycisphaeraceae(2)	Phycisphaera(2)
OTU4560	Planctomycetes(2)	Planctomycetacia(2)	Planctomycetales(2)	Planctomycetaceae(2)	Planctomyces(2)
OTU4561	Proteobacteria(2)	Deltaproteobacteria(2)	Syntrophobacterales(2)	Syntrophaceae(2)	Smithella(1) Desulfomonile(1) 
OTU4562	Firmicutes(1) Proteobacteria(1) 	Betaproteobacteria(1) Bacilli(1) 	Bacillales(1) Burkholderiales(1) 	Comamonadaceae(1) Bacillaceae(1) 	Variovorax(1) Bacillus(1) 
OTU4563	Chloroflexi(2)	Dehalococcoidetes(2)	Dehalococcoidales(2)	Dehalococcoidaceae(2)	Dehalococcoides(2)
OTU4564	Thaumarchaeota(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU4565	Planctomycetes(2)	Planctomycetacia(2)	Planctomycetales(2)	Planctomycetaceae(2)	Zavarzinella(2)
OTU4566	Proteobacteria(2)	Gammaproteobacteria(2)	Xanthomonadales(1) Legionellales(1) 	Coxiellaceae(1) Sinobacteraceae(1) 	Steroidobacter(1) Coxiella(1) 
OTU4567	Proteobacteria(2)	Alphaproteobacteria(2)	Rickettsiales(2)	Holosporaceae(2)	Holospora(2)
OTU4568	Elusimicrobia(2)	Elusimicrobia(2)	Elusimicrobiales(2)	Elusimicrobiaceae(2)	Elusimicrobium(2)
OTU4569	Proteobacteria(2)	Deltaproteobacteria(2)	Desulfobacterales(2)	Nitrospinaceae(2)	Nitrospina(2)
OTU4570	Firmicutes(1) Planctomycetes(1) 	Planctomycetia(1) Clostridia(1) 	Thermoanaerobacterales(1) Planctomycetales(1) 	Thermodesulfobiaceae(1) Planctomycetaceae(1) 	Coprothermobacter(1) Gemmata(1) 
OTU4571	Proteobacteria(2)	Deltaproteobacteria(2)	Desulfuromonadales(2)	Desulfuromonadaceae(2)	Pelobacter(2)
OTU4572	Proteobacteria(2)	Gammaproteobacteria(2)	Pseudomonadales(2)	Pseudomonadaceae(2)	Pseudomonas(2)
OTU4573	Proteobacteria(2)	Gammaproteobacteria(2)	Legionellales(2)	Coxiellaceae(2)	Coxiella(2)
OTU4574	Actinobacteria(2)	Actinobacteria(2)	Micrococcales(2)	Micrococcaceae(2)	Arthrobacter(2)
OTU4575	Actinobacteria(2)	Thermoleophilia(2)	Solirubrobacterales(2)	Solirubrobacteraceae(2)	Solirubrobacter(2)
OTU4576	Proteobacteria(2)	Deltaproteobacteria(2)	Desulfobacterales(2)	Desulfobacteraceae(2)	Desulfosalsimonas(1) Desulforegula(1) 
OTU4577	Bacteroidetes(2)	Flavobacteria(2)	Flavobacteriales(2)	Flavobacteriaceae(2)	Flavobacterium(2)
OTU4578	Firmicutes(2)	Bacilli(2)	Bacillales(2)	Bacillaceae(2)	Bacillus(2)
OTU4579	Planctomycetes(2)	Phycisphaerae(2)	Phycisphaerales(2)	Phycisphaeraceae(2)	Phycisphaera(2)
OTU4580	Chloroflexi(2)	Anaerolineae(2)	Anaerolineales(2)	Anaerolineaceae(2)	Bellilinea(2)
OTU4581	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(2)	Methylobacteriaceae(2)	Methylobacterium(2)
OTU4582	Proteobacteria(2)	Betaproteobacteria(2)	Burkholderiales(2)	Comamonadaceae(2)	Brachymonas(2)
OTU4583	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU4584	Acidobacteria(2)	Holophagae(2)	Holophagales(2)	Holophagaceae(2)	Holophaga(2)
OTU4585	Bacteroidetes(2)	Sphingobacteriia(2)	Sphingobacteriales(2)	Chitinophagaceae(2)	Terrimonas(1) Ferruginibacter(1) 
OTU4586	Proteobacteria(2)	Gammaproteobacteria(2)	Xanthomonadales(2)	Xanthomonadaceae(2)	Arenimonas(2)
OTU4587	Planctomycetes(2)	Planctomycetacia(2)	Planctomycetales(2)	Planctomycetaceae(2)	Planctomyces(2)
OTU4588	Proteobacteria(2)	Alphaproteobacteria(2)	Rhizobiales(2)	Hyphomicrobiaceae(2)	Hyphomicrobium(2)
OTU4589	Actinobacteria(2)	Acidimicrobiia(2)	Acidimicrobiales(2)	Iamiaceae(2)	Iamia(2)
OTU4590	Bacteroidetes(2)	Flavobacteria(1) Sphingobacteriia(1) 	Flavobacteriales(1) Sphingobacteriales(1) 	Chitinophagaceae(1) Flavobacteriaceae(1) 	Flavisolibacter(1) Flavobacterium(1) 
OTU4591	Proteobacteria(2)	Betaproteobacteria(2)	Burkholderiales(2)	Comamonadaceae(2)	Comamonas(1) Polaromonas(1) 
OTU4592	Firmicutes(1) Proteobacteria(1) 	Bacilli(1) Betaproteobacteria(1) 	Bacillales(1) Burkholderiales(1) 	Bacillaceae(1) Comamonadaceae(1) 	Variovorax(1) Bacillus(1) 
OTU4593	Acidobacteria(1) Firmicutes(1) 	Bacilli(1) Holophagae(1) 	Bacillales(1) Holophagales(1) 	Holophagaceae(1) Bacillaceae(1) 	Bacillus(1) Holophaga(1) 
OTU4594	Proteobacteria(2)	Alphaproteobacteria(2)	Rhodospirillales(2)	Rhodospirillaceae(2)	Defluviicoccus(2)
OTU4595	Actinobacteria(2)	Thermoleophilia(2)	Solirubrobacterales(2)	Patulibacteraceae(2)	Patulibacter(2)
OTU4596	Planctomycetes(2)	Planctomycetia(2)	Candidatus_Brocadiales(2)	Candidatus_Brocadiaceae(2)	Candidatus_Scalindua(2)
OTU4597	Proteobacteria(2)	Gammaproteobacteria(2)	Oceanospirillales(2)	Halomonadaceae(2)	Halomonas(2)
OTU4598	Proteobacteria(2)	Deltaproteobacteria(2)	Syntrophobacterales(2)	Syntrophaceae(2)	Smithella(2)
OTU4599	Chloroflexi(2)	Ktedonobacteria(2)	Ktedonobacterales(2)	Ktedonobacteraceae(2)	Ktedonobacter(2)
OTU4600	Acidobacteria(1) Proteobacteria(1) 	Alphaproteobacteria(1) Holophagae(1) 	Holophagales(1) Sphingomonadales(1) 	Sphingomonadaceae(1) Holophagaceae(1) 	Novosphingobium(1) Holophaga(1) 
OTU4601	Planctomycetes(2)	Planctomycetacia(2)	Planctomycetales(2)	Planctomycetaceae(2)	Planctomyces(2)
