DEFINED OTU	PHYLUM	CLASS	ORDER	FAMILY	GENUS
OTU191	Ascomycota(70) Unknown(2) Basidiomycota(15) Chytridiomycota(2) 	Lecanoromycetes(1) Dothideomycetes(1) Tremellomycetes(4) Unclassified(3) Agaricomycetes(10) Pezizomycetes(2) Unknown(2) Eurotiomycetes(11) Sordariomycetes(2) Leotiomycetes(53) 	Boletales(3) Tremellales(3) Unclassified(43) Pezizales(2) Onygenales(5) Helotiales(14) Filobasidiales(1) Hypocreales(2) Capnodiales(1) Cystofilobasidiales(2) Chaetothyriales(3) Agaricales(2) Unknown(5) Eurotiales(3) 	Serpulaceae(3) Eremascaceae(1) Myxotrichaceae(6) Bulgariaceae(4) Lobariaceae(1) Ajellomycetaceae(1) Hyaloscyphaceae(6) Unclassified(45) Herpotrichiellaceae(3) Strophariaceae(1) Pyronemataceae(1) Cordycipitaceae(1) Helotiaceae(3) Trichocomaceae(6) Tremellaceae(1) Unknown(6) 	Unknown(9) Lepidostroma(2) Pyronema(1) Geomyces(6) Chaetomella(1) Cryptococcus(3) Collophora(3) Unclassified(4) Fonsecaea(1) Hydnotrya(1) Penicillium(1) Cordyceps(2) Marchandiomyces(1) Serpula(3) Ajellomyces(1) Antrodia(1) Omphalotus(1) Hyaloscypha(6) Cladophialophora(2) Meliniomyces(3) Bulgaria(34) Environmental(1) Eremascus(1) Aspergillus(1) 
OTU192	Ascomycota(89)	Dothideomycetes(1) Leotiomycetes(1) Unclassified(87) 	Unclassified(88) Pleosporales(1) 	Unclassified(87) Environmental(1) Myxotrichaceae(1) 	Tetracladium(87) Geomyces(1) Environmental(1) 
OTU193	Unknown(89)	Unknown(89)	Unknown(89)	Unknown(89)	Unknown(89)
OTU194	Basidiomycota(2) Ascomycota(87) 	Agaricomycetes(2) Saccharomycetes(87) 	Boletales(2) Saccharomycetales(87) 	Serpulaceae(2) Unclassified(82) Lipomycetaceae(5) 	Dipodascopsis(4) Candida(1) Serpula(2) Myxozyma(82) 
OTU195	Basidiomycota(2) Ascomycota(86) 	Unclassified(1) Leotiomycetes(4) Agaricomycetes(1) Sordariomycetes(80) Pezizomycetes(2) 	Agaricales(1) Unknown(2) Sordariales(2) Hypocreales(42) Xylariales(1) Helotiales(3) Calosphaeriales(2) Diaporthales(1) Unclassified(3) Pezizales(3) Coniochaetales(23) Glomerellales(3) Environmental(2) 	Coniochaetaceae(22) Environmental(3) Bulgariaceae(1) Pezizaceae(1) Nectriaceae(1) Ophiocordycipitaceae(3) Chaetomiaceae(1) Xylariaceae(1) Plectosphaerellaceae(3) Unclassified(5) Cryphonectriaceae(3) Cordycipitaceae(2) Sordariaceae(1) Lyophyllaceae(1) Unknown(2) Calosphaeriaceae(2) Hypocreaceae(36) 	Chaetomella(1) Ophiocordyceps(1) Peziza(1) Chaetomium(1) Calocybe(1) Unknown(2) Fusarium(1) Phaeoacremonium(2) Beauveria(3) Unclassified(3) Collophora(1) Elaphocordyceps(3) Hypocrea(35) Verticillium(3) Environmental(6) Bulgaria(1) Coniochaeta(23) 
OTU196	Basidiomycota(16) Unknown(1) Ascomycota(71) 	Eurotiomycetes(5) Unknown(1) Sordariomycetes(6) Leotiomycetes(42) Saccharomycetes(1) Pezizomycetes(6) Tremellomycetes(8) Unclassified(1) Agaricomycetes(8) Lecanoromycetes(9) Dothideomycetes(1) 	Ophiostomatales(1) Hypocreales(2) Helotiales(13) Magnaporthales(1) Unknown(2) Peltigerales(8) Boletales(4) Pezizales(6) Unclassified(34) Tremellales(8) Saccharomycetales(1) Sordariales(1) Agaricales(1) Chaetothyriales(1) Onygenales(4) Coniochaetales(1) 	Tubeufiaceae(1) Magnaporthaceae(1) Tuberaceae(2) Serpulaceae(2) Coniochaetaceae(1) Myxotrichaceae(5) Lobariaceae(9) Bulgariaceae(25) Nectriaceae(1) Hyaloscyphaceae(5) Ophiostomataceae(1) Herpotrichiellaceae(1) Discinaceae(4) Unclassified(14) Tapinellaceae(1) Tremellaceae(8) Unknown(1) Sordariaceae(1) Trichocomaceae(4) Hypocreaceae(1) 	Hypocrea(1) Ajellomyces(4) Hyaloscypha(5) Tapinella(1) Serpula(3) Neurospora(1) Bulgaria(29) Coniochaeta(1) Exophiala(1) Pyronema(4) Candida(1) Geomyces(5) Fusarium(1) Gyromitra(4) Lepidostroma(1) Unknown(4) Marchandiomyces(2) Collophora(4) Ophiostoma(1) Tremella(1) Unclassified(9) Tuber(2) Lobaria(2) Fonsecaea(1) 
OTU197	Unclassified(86) Environmental(2) 	Environmental(2) Unclassified(86) 	Environmental(2) Endogonales(86) 	Environmental(2) Endogonaceae(86) 	Endogone(86) Environmental(2) 
OTU198	Ascomycota(88)	Sordariomycetes(88)	Glomerellales(87) Hypocreales(1) 	Plectosphaerellaceae(87) Cordycipitaceae(1) 	Verticillium(19) Environmental(1) Plectosphaerella(68) 
OTU199	Environmental(26) Ascomycota(62) 	Environmental(26) Sordariomycetes(62) 	Coniochaetales(62) Environmental(26) 	Unclassified(87) Environmental(1) 	Environmental(1) Unclassified(87) 
OTU200	Environmental(15) Ascomycota(21) Basidiomycota(51) 	Environmental(17) Agaricomycetes(46) Tremellomycetes(2) Unclassified(1) Sordariomycetes(21) 	Hypocreales(7) Microascales(9) Xylariales(1) Auriculariales(27) Environmental(33) Glomerellales(3) Tremellales(2) Unclassified(5) 	Ceratocystidaceae(9) Nectriaceae(1) Plectosphaerellaceae(3) Unclassified(69) Apiosporaceae(1) Amphisphaeriaceae(1) Environmental(3) 	Pestalotiopsis(1) Unclassified(47) Cryptococcus(1) Verticillium(1) Cordyceps(1) Gibberella(1) Environmental(18) Arthrinium(1) Plectosphaerella(2) Dioszegia(1) Ceratocystis(9) Acremonium(3) Stachybotrys(1) 
OTU201	Ascomycota(87)	Dothideomycetes(1) Sordariomycetes(86) 	Pleosporales(1) Hypocreales(5) Xylariales(1) Microascales(71) Environmental(1) Sordariales(8) 	Cordycipitaceae(1) Halosphaeriaceae(5) Amphisphaeriaceae(1) Environmental(1) Unclassified(2) Chaetomiaceae(8) Nectriaceae(3) Unknown(1) Microascaceae(65) 	Beauveria(1) Pestalotiopsis(1) Petriella(10) Pseudallescheria(57) Gibberella(3) Shiraia(1) Pleurostomophora(1) Myrothecium(1) Chaetomium(8) Elaphocordyceps(1) Microascus(3) 
OTU202	Glomeromycota(3) Chytridiomycota(83) 	Paraglomeromycetes(1) Glomeromycetes(2) Monoblepharidomycetes(38) Unclassified(44) Unknown(1) 	Paraglomerales(1) Glomerales(2) Unclassified(44) Monoblepharidales(38) Unknown(1) 	Unclassified(46) Monoblepharidaceae(33) Unknown(3) Glomeraceae(2) Paraglomeraceae(1) Entorrhizaceae(1) 	Unclassified(48) Entorrhiza(1) Paraglomus(1) Monoblepharis(3) Unknown(7) Environmental(1) Monoblepharella(25) 
OTU203	Environmental(9) Cryptomycota(3) Glomeromycota(3) Unknown(4) Basidiomycota(67) 	Agaricomycetes(67) Glomeromycetes(3) Unclassified(3) Unknown(4) Environmental(9) 	Boletales(3) Environmental(57) Auriculariales(18) Unclassified(3) Diversisporales(3) Unknown(2) 	Environmental(9) Acaulosporaceae(3) Unclassified(71) Unknown(3) 	Unknown(4) Unclassified(67) Acaulospora(3) Rozella(3) Environmental(9) 
OTU204	Glomeromycota(86)	Glomeromycetes(86)	Glomerales(86)	Glomeraceae(86)	Unclassified(3) Unknown(1) Rhizophagus(12) Glomus(70) 
OTU205	Chytridiomycota(80) Unknown(2) Blastocladiomycota(1) Ascomycota(2) 	Saccharomycetes(2) Blastocladiomycetes(1) Unknown(2) Unclassified(80) 	Unknown(2) Blastocladiales(1) Unclassified(80) Saccharomycetales(2) 	Physodermataceae(1) Unknown(2) Unclassified(82) 	Ambrosiozyma(2) Environmental(1) Unknown(2) Unclassified(80) 
OTU206	Unknown(1) Chytridiomycota(17) Basidiomycota(59) Glomeromycota(4) Environmental(3) 	Environmental(5) Agaricomycetes(59) Monoblepharidomycetes(15) Glomeromycetes(4) Unknown(1) 	Auriculariales(59) Environmental(5) Diversisporales(4) Unknown(1) Monoblepharidales(15) 	Acaulosporaceae(2) Environmental(2) Unknown(1) Unclassified(62) Harpochytriaceae(15) Scutellosporaceae(1) Racocetraceae(1) 	Environmental(2) Harpochytrium(15) Acaulospora(2) Unclassified(63) Unknown(1) Racocetra(1) 
OTU207	Basidiomycota(51) Chytridiomycota(16) Glomeromycota(1) Ascomycota(2) Environmental(14) 	Monoblepharidomycetes(13) Leotiomycetes(1) Glomeromycetes(1) Chytridiomycetes(2) Environmental(14) Dothideomycetes(1) Agaricomycetes(48) Unclassified(1) Tremellomycetes(3) 	Tremellales(3) Unclassified(6) Environmental(52) Diversisporales(1) Monoblepharidales(13) Pleosporales(1) Amylocorticiales(1) Helotiales(1) Auriculariales(6) 	Leotiaceae(1) Scutellosporaceae(1) Unclassified(74) Monoblepharidaceae(6) Amylocorticiaceae(1) Leptosphaeriaceae(1) 	Unclassified(63) Monoblepharis(11) Monoblepharella(1) Amylocorticium(1) Environmental(2) Neobulgaria(1) Dioszegia(3) Scutellospora(1) Leptosphaeria(1) 
OTU208	Glomeromycota(84)	Paraglomeromycetes(12) Archaeosporomycetes(72) 	Archaeosporales(72) Paraglomerales(12) 	Paraglomeraceae(5) Ambisporaceae(73) Unclassified(2) Unknown(4) 	Ambispora(73) Unknown(4) Paraglomus(7) 
OTU209	Ascomycota(39) Basidiomycota(44) 	Unknown(1) Sordariomycetes(4) Tremellomycetes(7) Unclassified(28) Leotiomycetes(27) Agaricomycetes(7) Dothideomycetes(9) 	Cystofilobasidiales(3) Capnodiales(5) Pleosporales(3) Hypocreales(3) Microascales(1) Hymenochaetales(1) Helotiales(25) Filobasidiales(5) Unknown(2) Agaricales(5) Unclassified(30) 	Helotiaceae(8) Leptosphaeriaceae(1) Microascaceae(1) Montagnulaceae(1) Unknown(2) Nectriaceae(3) Cystofilobasidiaceae(1) Physalacriaceae(2) Mycosphaerellaceae(1) Hyaloscyphaceae(14) Unclassified(42) Teratosphaeriaceae(1) Bulgariaceae(5) Strophariaceae(1) 	Leptosphaeria(1) Hyaloscypha(14) Hortaea(1) Bulgaria(5) Hymenoscyphus(3) Gibberella(2) Environmental(2) Resinicium(2) Meliniomyces(4) Pseudallescheria(1) Teratosphaeria(1) Mycosphaerella(1) Fusarium(1) Glaciozyma(10) Unknown(2) Flammulina(2) Hericium(1) Phoma(1) Cystofilobasidium(5) Sporobolomyces(3) Unclassified(12) Cryptococcus(8) Paraconiothyrium(1) 
OTU210	Basidiomycota(1) Chytridiomycota(80) Blastocladiomycota(1) Glomeromycota(1) 	Blastocladiomycetes(1) Glomeromycetes(1) Monoblepharidomycetes(64) Unclassified(17) 	Blastocladiales(1) Unclassified(17) Glomerales(1) Monoblepharidales(64) 	Physodermataceae(1) Environmental(2) Glomeraceae(1) Monoblepharidaceae(62) Unclassified(17) 	Monoblepharis(1) Unclassified(4) Entorrhiza(11) Environmental(58) Monoblepharella(5) Physoderma(1) Rozella(2) Rhizophagus(1) 
OTU211	Unclassified(54) Cryptomycota(22) Chytridiomycota(1) Environmental(4) 	Environmental(4) Unclassified(77) 	Unknown(1) Unclassified(22) Endogonales(54) Environmental(4) 	Endogonaceae(54) Environmental(4) Unknown(1) Unclassified(22) 	Endogone(54) Unknown(1) Environmental(4) Rozella(22) 
OTU212	Basidiomycota(28) Ascomycota(53) 	Leotiomycetes(3) Unclassified(36) Agaricomycetes(13) Eurotiomycetes(3) Sordariomycetes(14) Pezizomycetes(2) Dothideomycetes(10) 	Boletales(2) Pezizales(2) Polyporales(1) Sporidiobolales(1) Diaporthales(1) Unclassified(46) Pleosporales(2) Hypocreales(13) Helotiales(1) Agaricales(9) Chaetothyriales(3) 	Herpotrichiellaceae(1) Serpulaceae(2) Unclassified(54) Pyronemataceae(2) Valsaceae(1) Cordycipitaceae(1) Pluteaceae(8) Hypocreaceae(12) 	Volvariella(10) Peziza(1) Lophium(1) Sporidiobolus(1) Exophiala(1) Unknown(11) Glaciozyma(3) Coniosporium(22) Helminthosporium(5) Melastiza(1) Beauveria(1) Collophora(2) Unclassified(4) Cladophialophora(1) Hypocrea(12) Serpula(2) Environmental(2) Leucostoma(1) 
OTU213	Unknown(81)	Unknown(81)	Unknown(81)	Unknown(81)	Unknown(81)
OTU214	Unknown(81)	Unknown(81)	Unknown(81)	Unknown(81)	Unknown(81)
OTU215	Unknown(80)	Unknown(80)	Unknown(80)	Unknown(80)	Unknown(80)
OTU216	Unknown(1) Environmental(79) 	Unknown(1) Environmental(79) 	Unknown(1) Environmental(79) 	Environmental(79) Unknown(1) 	Environmental(79) Unknown(1) 
OTU217	Glomeromycota(80)	Glomeromycetes(80)	Glomerales(80)	Glomeraceae(80)	Unclassified(44) Unknown(21) Glomus(15) 
OTU218	Unclassified(39) Chytridiomycota(3) Ascomycota(4) Environmental(33) 	Environmental(32) Pezizomycetes(4) Unclassified(41) Chytridiomycetes(2) 	Pezizales(36) Unclassified(2) Endogonales(3) Mucorales(5) Chytridiales(1) Environmental(24) Mortierellales(7) Rhizophydiales(1) 	Sarcosomataceae(35) Endogonaceae(3) Radiomycetaceae(5) Environmental(24) Mortierellaceae(7) Pyronemataceae(1) Unclassified(3) Rhizophydiaceae(1) 	Mortierella(7) Rhizophydium(1) Otidea(1) Environmental(24) Endogone(3) Hesseltinella(5) Unclassified(38) 
OTU219	Ascomycota(8) Basidiomycota(71) 	Dothideomycetes(1) Agaricostilbomycetes(1) Tremellomycetes(62) Unclassified(2) Exobasidiomycetes(1) Agaricomycetes(4) Unknown(1) Sordariomycetes(7) 	Coniochaetales(1) Sporidiobolales(1) Unclassified(7) Sordariales(2) Malasseziales(1) Cystofilobasidiales(62) Capnodiales(1) Hypocreales(4) 	Ophiocordycipitaceae(1) Chaetomiaceae(2) Malasseziaceae(1) Nectriaceae(2) Cystofilobasidiaceae(53) Coniochaetaceae(1) Unclassified(18) Teratosphaeriaceae(1) 	Unclassified(1) Auriscalpium(1) Teratosphaeria(1) Coniochaeta(1) Environmental(1) Malassezia(1) Marchandiomyces(1) Sporobolomyces(4) Cystofilobasidium(62) Fusarium(1) Unknown(1) Myrothecium(1) Chaetomium(2) Elaphocordyceps(1) 
OTU220	Unclassified(79)	Unclassified(79)	Entomophthorales(79)	Ancylistaceae(79)	Conidiobolus(79)
OTU221	Basidiomycota(2) Unclassified(59) Environmental(16) Ascomycota(1) 	Unclassified(73) Environmental(5) 	Zoopagales(60) Environmental(15) Unclassified(3) 	Piptocephalidaceae(2) Unclassified(3) Environmental(72) Sigmoideomycetaceae(1) 	Environmental(73) Thamnocephalis(1) Unclassified(2) Syncephalis(2) 
OTU222	Chytridiomycota(31) Blastocladiomycota(47) 	Blastocladiomycetes(47) Unclassified(1) Monoblepharidomycetes(30) 	Unclassified(1) Blastocladiales(47) Monoblepharidales(30) 	Physodermataceae(47) Unclassified(1) Monoblepharidaceae(30) 	Monoblepharella(2) Urophlyctis(45) Environmental(25) Unclassified(3) Monoblepharis(3) 
OTU223	Environmental(11) Basidiomycota(12) Cryptomycota(52) 	Agaricomycetes(12) Unclassified(52) Environmental(11) 	Environmental(22) Boletales(1) Unclassified(52) 	Unclassified(64) Environmental(11) 	Unclassified(12) Environmental(11) Rozella(52) 
OTU224	Basidiomycota(1) Chytridiomycota(1) Unknown(3) Environmental(68) Ascomycota(2) 	Environmental(68) Saccharomycetes(2) Tremellomycetes(1) Unclassified(1) Unknown(3) 	Saccharomycetales(2) Environmental(68) Unknown(3) Unclassified(1) Tremellales(1) 	Unclassified(4) Unknown(3) Environmental(68) 	Unknown(3) Unclassified(1) Blastobotrys(2) Trichosporon(1) Environmental(68) 
OTU225	Unknown(75)	Unknown(75)	Unknown(75)	Unknown(75)	Unknown(75)
OTU226	Environmental(1) Basidiomycota(41) Chytridiomycota(10) Blastocladiomycota(18) Unclassified(4) 	Exobasidiomycetes(41) Unclassified(10) Monoblepharidomycetes(4) Environmental(1) Blastocladiomycetes(18) 	Endogonales(4) Entylomatales(1) Monoblepharidales(4) Blastocladiales(18) Unclassified(6) Environmental(1) Microstromatales(40) 	Unclassified(8) Harpochytriaceae(2) Monoblepharidaceae(2) Environmental(41) Endogonaceae(2) Microstromataceae(1) Physodermataceae(18) 	Endogone(5) Unclassified(7) Physoderma(18) Microstroma(39) Environmental(1) Monoblepharella(2) Harpochytrium(2) 
OTU227	Unknown(74)	Unknown(74)	Unknown(74)	Unknown(74)	Unknown(74)
OTU228	Unknown(11) Unclassified(60) Environmental(1) 	Unclassified(60) Unknown(11) Environmental(1) 	Unknown(11) Kickxellales(60) Environmental(1) 	Kickxellaceae(60) Unknown(11) Environmental(1) 	Environmental(1) Unknown(11) Coemansia(60) 
OTU229	Ascomycota(49) Environmental(20) Basidiomycota(1) Chytridiomycota(2) 	Unclassified(2) Monoblepharidomycetes(1) Environmental(20) Pezizomycetes(42) Saccharomycetes(3) Dothideomycetes(4) 	Capnodiales(1) Environmental(20) Saccharomycetales(3) Pezizales(42) Unclassified(5) Monoblepharidales(1) 	Pichiaceae(2) Rhizinaceae(42) Monoblepharidaceae(1) Saccharomycetaceae(1) Unclassified(5) Mycosphaerellaceae(1) Environmental(20) 	Psilopezia(42) Microcyclosporella(1) Lachancea(1) Environmental(20) Pichia(2) Monoblepharis(1) Paraliomyces(3) Unclassified(2) 
OTU230	Environmental(70) Unknown(1) 	Unknown(1) Environmental(70) 	Environmental(70) Unknown(1) 	Environmental(70) Unknown(1) 	Environmental(70) Unknown(1) 
OTU231	Ascomycota(2) Environmental(3) Unknown(2) Chytridiomycota(8) Unclassified(55) 	Eurotiomycetes(1) Unknown(3) Chytridiomycetes(6) Unclassified(57) Environmental(3) 	Unknown(3) Unclassified(2) Mucorales(55) Verrucariales(1) Chytridiales(6) Environmental(3) 	Unknown(2) Verrucariaceae(1) Unclassified(3) Chytridiaceae(6) Mucoraceae(1) Environmental(54) Pilobolaceae(3) 	Verrucaria(1) Unknown(3) Pilobolus(3) Chytridium(6) Unclassified(2) Rhizomucor(1) Environmental(54) 
OTU232	Ascomycota(70)	Tremellomycetes(1) Unclassified(1) Pezizomycetes(2) Dothideomycetes(36) Lecanoromycetes(2) Saccharomycetes(28) 	Tremellales(1) Unclassified(3) Pezizales(4) Saccharomycetales(28) Capnodiales(34) 	Pezizaceae(4) Unclassified(9) Saccharomycetaceae(22) Unknown(1) Mycosphaerellaceae(34) 	Unknown(1) Unclassified(4) Coniosporium(3) Candida(6) Eremothecium(22) Zymoseptoria(34) 
OTU233	Environmental(12) Basidiomycota(58) 	Agaricomycetes(58) Environmental(12) 	Auriculariales(58) Environmental(12) 	Unclassified(58) Environmental(12) 	Unclassified(58) Environmental(12) 
OTU234	Basidiomycota(70)	Agaricomycetes(70)	Agaricales(6) Unclassified(1) Russulales(1) Corticiales(2) Auriculariales(60) 	Auriculariaceae(1) Corticiaceae(2) Agaricaceae(2) Physalacriaceae(1) Tricholomataceae(1) Unclassified(62) Stereaceae(1) 	Marchandiomyces(1) Sistotrema(2) Leucoagaricus(2) Unclassified(60) Auricularia(1) Flammulina(1) Unknown(3) 
OTU235	Unknown(2) Ascomycota(68) 	Leotiomycetes(8) Eurotiomycetes(1) Unknown(2) Sordariomycetes(56) Pezizomycetes(1) Dothideomycetes(2) 	Pleosporales(2) Xylariales(19) Microascales(3) Helotiales(7) Hypocreales(23) Sordariales(4) Unknown(2) Chaetothyriales(1) Glomerellales(1) Coniochaetales(2) Pezizales(1) Diaporthales(4) Unclassified(1) 	Valsaceae(3) Pyronemataceae(1) Unclassified(3) Cyttariaceae(1) Plectosphaerellaceae(1) Herpotrichiellaceae(1) Helotiaceae(6) Montagnulaceae(1) Unknown(3) Amphisphaeriaceae(19) Halosphaeriaceae(3) Coniochaetaceae(2) Chaetomiaceae(4) Ophiocordycipitaceae(1) Bionectriaceae(4) Leptosphaeriaceae(1) Nectriaceae(16) 	Plectosphaerella(1) Unknown(12) Fusarium(5) Cyttaria(1) Nectria(3) Chaetomium(4) Exophiala(1) Paraconiothyrium(1) Hyaloscypha(2) Elaphocordyceps(1) Leptosphaeria(1) Coniochaeta(2) Pseudallescheria(3) Pestalotiopsis(19) Meliniomyces(5) Leucostoma(3) Bionectria(4) Environmental(1) Knufia(1) 
OTU236	Unknown(70)	Unknown(70)	Unknown(70)	Unknown(70)	Unknown(70)
OTU237	Unknown(2) Basidiomycota(3) Ascomycota(63) Environmental(1) 	Agaricomycetes(3) Unknown(2) Pezizomycetes(2) Environmental(1) Saccharomycetes(61) 	Pezizales(2) Unknown(2) Environmental(2) Saccharomycetales(61) Boletales(2) 	Unclassified(4) Pezizaceae(2) Unknown(1) Saccharomycetaceae(61) Environmental(1) 	Peziza(2) Environmental(1) Eremothecium(60) Unclassified(4) Kluyveromyces(1) Unknown(1) 
OTU238	Ascomycota(16) Environmental(3) Unknown(1) Basidiomycota(49) 	Agaricomycetes(5) Unclassified(37) Tremellomycetes(7) Unknown(1) Environmental(3) Pezizomycetes(8) Dothideomycetes(8) 	Polyporales(1) Pezizales(8) Tremellales(5) Dothideales(1) Platygloeales(5) Corticiales(1) Environmental(3) Boletales(1) Unknown(6) Agaricales(2) Pucciniales(27) Pleosporales(6) Capnodiales(1) Filobasidiales(2) 	Platygloeaceae(35) Unclassified(10) Phaeosphaeriaceae(1) Marasmiaceae(2) Environmental(3) Dothideaceae(1) Uropyxidaceae(1) Pyronemataceae(8) Unknown(3) Leptosphaeriaceae(3) Mycosphaerellaceae(1) Corticiaceae(1) 	Bullera(4) Environmental(5) Bagnisiella(1) Leptosphaeria(3) Antrodia(1) Cryptococcus(2) Unclassified(1) Phaeosphaeria(1) Sistotrema(1) Tuber(1) Geopora(5) Cystofilobasidium(2) Dasyspora(1) Sporobolomyces(1) Shiraia(2) Unknown(38) 
OTU239	Unclassified(6) Environmental(63) 	Environmental(63) Unclassified(6) 	Pezizales(1) Endogonales(1) Mortierellales(5) Environmental(62) 	Mortierellaceae(5) Endogonaceae(1) Environmental(62) Sarcosomataceae(1) 	Endogone(1) Unclassified(1) Mortierella(5) Environmental(62) 
OTU240	Ascomycota(1) Basidiomycota(2) Unknown(65) 	Saccharomycetes(1) Unknown(65) Tremellomycetes(2) 	Saccharomycetales(1) Tremellales(2) Unknown(65) 	Lipomycetaceae(1) Unknown(65) Unclassified(2) 	Unknown(65) Cryptococcus(2) Lipomyces(1) 
OTU241	Glomeromycota(68)	Glomeromycetes(68)	Glomerales(68)	Unknown(62) Glomeraceae(6) 	Unclassified(65) Unknown(3) 
OTU242	Glomeromycota(1) Basidiomycota(61) Chytridiomycota(6) 	Glomeromycetes(1) Monoblepharidomycetes(3) Agaricomycetes(64) 	Auriculariales(1) Environmental(63) Monoblepharidales(3) Glomerales(1) 	Glomeraceae(1) Monoblepharidaceae(1) Unclassified(66) 	Monoblepharis(1) Unclassified(66) Rhizophagus(1) 
OTU243	Ascomycota(58) Basidiomycota(9) 	Pezizomycetes(2) Leotiomycetes(34) Sordariomycetes(6) Eurotiomycetes(9) Environmental(6) Agaricomycetes(5) Tremellomycetes(2) Unclassified(3) 	Chaetothyriales(9) Agaricales(1) Hypocreales(6) Filobasidiales(1) Hymenochaetales(1) Helotiales(34) Unclassified(3) Tremellales(1) Pezizales(2) Boletales(3) Environmental(6) 	Environmental(2) Marasmiaceae(1) Cordycipitaceae(1) Pyronemataceae(9) Unclassified(45) Bionectriaceae(1) Herpotrichiellaceae(8) 	Acremonium(1) Stilbocrea(1) Pyronema(2) Lepidostroma(1) Chalara(1) Neobulgaria(7) Unknown(2) Cryptococcus(1) Epibryon(1) Collophora(5) Unclassified(3) Capronia(8) Leptosphaeria(1) Tapinella(1) Resinicium(1) Marasmius(1) Environmental(28) Infundichalara(1) Lecanicillium(1) 
OTU244	Ascomycota(8) Environmental(2) Unclassified(6) Basidiomycota(50) 	Dothideomycetes(1) Pezizomycetes(7) Environmental(2) Unclassified(56) 	Pezizales(9) Endogonales(1) Erythrobasidiales(1) Environmental(3) Platygloeales(43) Kickxellales(2) Unknown(6) Pleosporales(1) 	Eocronartiaceae(1) Sarcosomataceae(9) Endogonaceae(1) Unknown(10) Environmental(30) Unclassified(2) Platygloeaceae(11) Kickxellaceae(2) 	Environmental(6) Endogone(1) Rhodotorula(1) Spiromyces(2) Unclassified(45) Unknown(11) 
OTU245	Unclassified(62) Ascomycota(4) 	Unclassified(62) Sordariomycetes(4) 	Coniochaetales(2) Glomerellales(1) Hypocreales(1) Mucorales(62) 	Mucoraceae(62) Plectosphaerellaceae(1) Unclassified(1) Coniochaetaceae(2) 	Coniochaeta(2) Plectosphaerella(1) Rhizopus(62) Stachybotrys(1) 
OTU246	Ascomycota(64) Basidiomycota(1) 	Sordariomycetes(29) Unknown(1) Agaricomycetes(1) Leotiomycetes(9) Unclassified(1) Dothideomycetes(20) Pezizomycetes(4) 	Unknown(2) Sordariales(2) Agaricales(1) Pleosporales(17) Capnodiales(2) Hypocreales(14) Helotiales(7) Coniochaetales(11) Pezizales(4) Unclassified(4) Environmental(1) 	Unknown(2) Didymellaceae(1) Hypocreaceae(5) Sarcosomataceae(1) Dissoconiaceae(1) Tricholomataceae(1) Unclassified(29) Pyronemataceae(1) Leptosphaeriaceae(1) Bionectriaceae(3) Pleosporaceae(1) Davidiellaceae(1) Chaetomiaceae(2) Coniochaetaceae(12) Sclerotiniaceae(1) Ascobolaceae(1) Myxotrichaceae(2) 	Tricholoma(1) Phoma(1) Unclassified(12) Acremonium(2) Cladosporium(1) Chaetomella(4) Geomyces(2) Chaetomium(2) Sclerotinia(1) Myrothecium(3) Unknown(1) Coniosporium(2) Environmental(5) Coniochaeta(13) Acervus(1) Ascobolus(1) Preussia(1) Bionectria(3) Massaria(1) Hypocrea(5) Leptosphaeria(1) Dissoconium(1) Alternaria(1) 
