DEFINED OTU	PHYLUM	CLASS	ORDER	FAMILY	GENUS
OTU352	Chlorophyta(14)	Chlorophyceae(14)	Chlamydomonadales(14)	Chlamydomonadaceae(14)	Chloromonas(14)
OTU353	Unknown(12) Bacillariophyta(1) 	Unknown(12) Bacillariophyceae(1) 	Unknown(12) Naviculales(1) 	Unknown(12) Naviculaceae(1) 	Fistulifera(1) Unknown(11) Costaria(1) 
OTU354	Cyanobacteria(13)	Unknown(13)	Oscillatoriales(13)	Unknown(13)	Microcoleus(1) Coleofasciculus(1) Pseudanabaena(11) 
OTU355	Cyanobacteria(13)	Unknown(13)	Nostocales(13)	Nostocaceae(13)	Unknown(1) Nostoc(1) Cylindrospermum(8) Anabaena(3) 
OTU356	Unknown(8) Chlorophyta(5) 	Chlorophyceae(5) Unknown(8) 	Chlamydomonadales(5) Unknown(8) 	Chlamydomonadaceae(1) Unknown(12) 	Jenufa(7) Unknown(3) Chlamydomonas(1) Treubaria(1) Ettlia(1) 
OTU357	Cyanobacteria(13)	Unknown(13)	Pleurocapsales(2) Oscillatoriales(11) 	Unknown(13)	Pleurocapsa(2) Coleofasciculus(9) Unknown(2) 
OTU358	Bacillariophyta(11) Unknown(2) 	Bacillariophyceae(10) Fragilariophyceae(1) Unknown(1) Dinophyceae(1) 	Fragilariales(1) Naviculales(2) Unknown(1) Eunotiales(8) Peridiniales(1) 	Peridiniaceae(1) Fragilariaceae(1) Eunotiaceae(8) Unknown(1) Phaeodactylaceae(1) Naviculaceae(1) 	Eunotia(8) Phaeodactylum(1) Kryptoperidinium(1) Asterionella(1) Fistulifera(1) Unknown(1) 
OTU359	Unknown(13)	Xanthophyceae(5) Phaeophyceae(7) Unknown(1) 	Ectocarpales(7) Unknown(1) Vaucheriales(5) 	Unknown(1) Ectocarpaceae(7) Vaucheriaceae(5) 	Ectocarpus(7) Unknown(1) Vaucheria(5) 
OTU360	Cyanobacteria(13)	Unknown(13)	Nostocales(2) Oscillatoriales(11) 	Unknown(11) Nostocaceae(2) 	Nostoc(2) Microcoleus(11) 
OTU361	Cyanobacteria(13)	Unknown(13)	Nostocales(13)	Nostocaceae(13)	Nostoc(7) Cylindrospermum(6) 
OTU362	Bacillariophyta(13)	Coscinodiscophyceae(3) Bacillariophyceae(10) 	Naviculales(10) Thalassiosirales(3) 	Thalassiosiraceae(3) Naviculaceae(10) 	Thalassiosira(3) Fistulifera(10) 
OTU363	Cyanobacteria(13)	Unknown(13)	Oscillatoriales(11) Chroococcales(2) 	Unknown(13)	Cyanothece(2) Pseudanabaena(11) 
OTU364	Cyanobacteria(13)	Unknown(13)	Chroococcales(5) Pleurocapsales(1) Oscillatoriales(7) 	Unknown(13)	Synechococcus(5) Microcoleus(7) Chroococcidiopsis(1) 
OTU365	Unknown(13)	Unknown(13)	Unknown(13)	Unknown(13)	Unknown(13)
OTU366	Unknown(12)	Xanthophyceae(12)	Vaucheriales(12)	Vaucheriaceae(12)	Vaucheria(12)
OTU367	Bryophyta(12)	Tetraphidopsida(12)	Tetraphidales(12)	Tetraphidaceae(12)	Tetraphis(12)
OTU368	Unknown(12)	Unknown(10) Eustigmatophyceae(2) 	Eustigmatales(2) Unknown(10) 	Unknown(10) Monodopsidaceae(2) 	Unknown(10) Nannochloropsis(2) 
OTU369	Unknown(1) Cyanobacteria(3) Bacillariophyta(8) 	Unknown(4) Bacillariophyceae(8) 	Bacillariales(1) Naviculales(7) Unknown(1) Pleurocapsales(2) Oscillatoriales(1) 	Naviculaceae(2) Unknown(4) Phaeodactylaceae(5) Bacillariaceae(1) 	Fistulifera(2) Unknown(2) Microcoleus(1) Phaeodactylum(5) Chroococcidiopsis(2) 
OTU370	Unknown(11) Bacillariophyta(1) 	Bacillariophyceae(1) Unknown(11) 	Unknown(11) Bacillariales(1) 	Unknown(11) Bacillariaceae(1) 	Unknown(12)
OTU371	Chlorophyta(12)	Chlorophyceae(12)	Chlamydomonadales(12)	Chlamydomonadaceae(12)	Chloromonas(12)
OTU372	Unknown(12)	Klebsormidiophyceae(12)	Klebsormidiales(12)	Klebsormidiaceae(12)	Klebsormidium(12)
OTU373	Cyanobacteria(12)	Unknown(12)	Nostocales(12)	Nostocaceae(12)	Nostoc(3) Nodularia(3) Anabaena(6) 
OTU374	Chlorophyta(12)	Unknown(1) Chlorophyceae(11) 	Chlamydomonadales(11) Unknown(1) 	Unknown(3) Chlamydomonadaceae(9) 	Unknown(3) Chlamydomonas(9) 
OTU375	Chlorophyta(12)	Trebouxiophyceae(12)	Unknown(1) Chlorellales(11) 	Chlorellaceae(11) Unknown(1) 	Planctonema(1) Chlorella(11) 
OTU376	Cyanobacteria(12)	Unknown(12)	Pleurocapsales(1) Chroococcales(3) Oscillatoriales(8) 	Unknown(12)	Crinalium(1) Chroococcidiopsis(1) Cyanothece(3) Pseudanabaena(1) Oscillatoria(3) Unknown(3) 
OTU377	Chlorophyta(12)	Trebouxiophyceae(12)	Chlorellales(12)	Chlorellaceae(12)	Chlorella(12)
OTU378	Euglenozoa(12)	Unknown(12)	Euglenales(12)	Euglenaceae(12)	Euglena(12)
OTU379	Cyanobacteria(6) Unknown(6) 	Unknown(12)	Unknown(6) Prochlorales(6) 	Unknown(6) Prochlorotrichaceae(6) 	Unknown(6) Prochlorothrix(6) 
OTU380	Bryophyta(12)	Bryopsida(5) Tetraphidopsida(7) 	Tetraphidales(7) Dicranales(1) Unknown(4) 	Tetraphidaceae(7) Leucobryaceae(1) Unknown(4) 	Unknown(4) Leucobryum(1) Tetraphis(7) 
OTU381	Chlorophyta(10) Cyanobacteria(1) Unknown(1) 	Unknown(2) Trebouxiophyceae(2) Chlorophyceae(8) 	Prochlorales(1) Chlamydomonadales(8) Chlorellales(2) Unknown(1) 	Prochlorococcaceae(1) Chlamydomonadaceae(8) Unknown(1) Chlorellaceae(2) 	Unknown(1) Chlorella(2) Chloromonas(8) Prochlorococcus(1) 
OTU382	Cyanobacteria(1) Unknown(10) Chlorophyta(1) 	Unknown(3) Trebouxiophyceae(1) Xanthophyceae(8) 	Pleurocapsales(1) Unknown(3) Vaucheriales(8) 	Vaucheriaceae(8) Unknown(4) 	Dicloster(1) Unknown(2) Chroococcidiopsis(1) Vaucheria(8) 
OTU383	Cyanobacteria(11)	Unknown(11)	Oscillatoriales(11)	Unknown(11)	Coleofasciculus(1) Arthrospira(10) 
OTU384	Unknown(11)	Zygnemophyceae(11)	Zygnematales(11)	Mesotaeniaceae(11)	Mesotaenium(11)
OTU385	Unknown(11)	Eustigmatophyceae(10) Xanthophyceae(1) 	Eustigmatales(10) Vaucheriales(1) 	Vaucheriaceae(1) Monodopsidaceae(10) 	Vaucheria(1) Nannochloropsis(10) 
OTU386	Bacillariophyta(2) Unknown(9) 	Fragilariophyceae(1) Bacillariophyceae(1) Eustigmatophyceae(7) Unknown(2) 	Unknown(2) Fragilariales(1) Eustigmatales(7) Bacillariales(1) 	Unknown(2) Monodopsidaceae(7) Fragilariaceae(1) Bacillariaceae(1) 	Nannochloropsis(7) Ulnaria(1) Cylindrotheca(1) Unknown(2) 
OTU387	Unknown(11)	Unknown(11)	Unknown(11)	Unknown(11)	Unknown(11)
OTU388	Unknown(11)	Unknown(11)	Unknown(11)	Unknown(11)	Unknown(11)
OTU389	Unknown(11)	Unknown(11)	Unknown(11)	Unknown(11)	Unknown(11)
OTU390	Chlorophyta(11)	Trebouxiophyceae(11)	Unknown(11)	Unknown(11)	Unknown(11)
OTU391	Unknown(11)	Unknown(11)	Unknown(11)	Unknown(11)	Unknown(11)
OTU392	Chlorophyta(10) Cyanobacteria(1) 	Unknown(1) Chlorophyceae(10) 	Chlamydomonadales(10) Prochlorales(1) 	Unknown(10) Prochlorococcaceae(1) 	Ettlia(10) Prochlorococcus(1) 
OTU393	Unknown(11)	Klebsormidiophyceae(11)	Klebsormidiales(11)	Klebsormidiaceae(11)	Klebsormidium(11)
OTU394	Cyanobacteria(11)	Unknown(11)	Oscillatoriales(5) Unknown(6) 	Unknown(11)	Microcoleus(3) Unknown(6) Kamptonema(2) 
OTU395	Chlorophyta(4) Cyanobacteria(7) 	Unknown(7) Trebouxiophyceae(4) 	Prochlorales(1) Oscillatoriales(4) Unknown(1) Chroococcales(2) Chlorellales(3) 	Unknown(7) Prochlorococcaceae(1) Chlorellaceae(3) 	Kamptonema(1) Prochlorococcus(1) Chlorella(2) Marvania(1) Microcoleus(2) Synechococcus(1) Unknown(3) 
OTU396	Chlorophyta(11)	Trebouxiophyceae(11)	Chlorellales(9) Unknown(2) 	Unknown(2) Chlorellaceae(9) 	Unknown(1) Picochlorum(1) Chlorella(9) 
OTU397	Unknown(11)	Unknown(1) Phaeophyceae(1) Xanthophyceae(9) 	Laminariales(1) Unknown(1) Vaucheriales(9) 	Unknown(2) Vaucheriaceae(9) 	Unknown(1) Sargassum(1) Vaucheria(9) 
OTU398	Unknown(11)	Klebsormidiophyceae(11)	Klebsormidiales(11)	Klebsormidiaceae(11)	Klebsormidium(11)
OTU399	Unknown(1) Chlorophyta(10) 	Chlorophyceae(9) Unknown(1) Trebouxiophyceae(1) 	Chlorellales(1) Unknown(1) Chlamydomonadales(9) 	Volvocaceae(1) Chlorellaceae(1) Chlamydomonadaceae(8) Unknown(1) 	Chloromonas(8) Chlorella(1) Unknown(1) Characiochloris(1) 
OTU400	Cyanobacteria(11)	Unknown(11)	Oscillatoriales(11)	Unknown(11)	Crinalium(11)
OTU401	Chlorophyta(10)	Chlorophyceae(10)	Chlamydomonadales(10)	Unknown(1) Chlamydomonadaceae(9) 	Chlamydomonas(9) Unknown(1) 
OTU402	Unknown(10)	Unknown(10)	Unknown(10)	Unknown(10)	Unknown(10)
OTU403	Unknown(10)	Unknown(10)	Unknown(10)	Unknown(10)	Unknown(10)
OTU404	Chlorophyta(6) Cyanobacteria(4) 	Trebouxiophyceae(4) Unknown(4) Chlorophyceae(2) 	Prochlorales(4) Unknown(1) Chlorellales(3) Chlamydomonadales(2) 	Unknown(3) Prochlorococcaceae(4) Chlorellaceae(3) 	Ettlia(2) Prochlorococcus(4) Chlorella(3) Picochlorum(1) 
OTU405	Unknown(10)	Unknown(10)	Unknown(10)	Unknown(10)	Unknown(10)
OTU406	Cyanobacteria(10)	Unknown(10)	Oscillatoriales(10)	Unknown(10)	Pseudanabaena(10)
OTU407	Unknown(8) Bacillariophyta(2) 	Bacillariophyceae(1) Unknown(3) Dinophyceae(5) Mediophyceae(1) 	Unknown(3) Hemiaulales(1) Peridiniales(5) Bacillariales(1) 	Hemiaulaceae(1) Unknown(3) Peridiniaceae(5) Bacillariaceae(1) 	Unknown(4) Cerataulina(1) Kryptoperidinium(5) 
OTU408	Cyanobacteria(10)	Unknown(10)	Oscillatoriales(3) Unknown(1) Chroococcales(6) 	Unknown(10)	Cyanothece(6) Unknown(2) Plectonema(2) 
OTU409	Unknown(6) Chlorophyta(4) 	Trebouxiophyceae(4) Unknown(6) 	Unknown(10)	Unknown(10)	Dicloster(2) Picochlorum(2) Unknown(6) 
OTU410	Unknown(10)	Unknown(7) Phaeophyceae(3) 	Ectocarpales(3) Unknown(7) 	Ectocarpaceae(3) Unknown(7) 	Ectocarpus(3) Unknown(7) 
OTU411	Cyanobacteria(10)	Unknown(10)	Nostocales(10)	Nostocaceae(10)	Nostoc(7) Unknown(1) Cylindrospermum(1) Anabaena(1) 
OTU412	Bacillariophyta(9) Unknown(1) 	Dinophyceae(1) Bacillariophyceae(9) 	Peridiniales(1) Eunotiales(2) Unknown(1) Naviculales(5) Cymbellales(1) 	Phaeodactylaceae(1) Unknown(2) Eunotiaceae(2) Naviculaceae(3) Peridiniaceae(1) Gomphonemataceae(1) 	Unknown(2) Fistulifera(3) Didymosphenia(1) Eunotia(2) Phaeodactylum(1) Kryptoperidinium(1) 
OTU413	Unknown(9) Chlorophyta(1) 	Unknown(5) Trebouxiophyceae(1) Phaeophyceae(3) Xanthophyceae(1) 	Unknown(5) Laminariales(2) Chlorellales(1) Vaucheriales(1) Ectocarpales(1) 	Chlorellaceae(1) Laminariaceae(2) Ectocarpaceae(1) Vaucheriaceae(1) Unknown(5) 	Vaucheria(1) Saccharina(2) Costaria(2) Unknown(3) Ectocarpus(1) Chlorella(1) 
OTU414	Chlorophyta(5) Unknown(5) 	Chlorophyceae(4) Unknown(5) Trebouxiophyceae(1) 	Chlamydomonadales(3) Sphaeropleales(1) Chlorellales(1) Unknown(5) 	Unknown(5) Chlamydomonadaceae(1) Chlorococcaceae(2) Scenedesmaceae(1) Chlorellaceae(1) 	Chlorococcum(2) Chlamydomonas(1) Lobosphaera(1) Acutodesmus(1) Chlorotetraedron(4) Unknown(1) 
OTU415	Chlorophyta(5) Cyanobacteria(5) 	Chlorophyceae(2) Unknown(5) Trebouxiophyceae(3) 	Prochlorales(5) Unknown(3) Chlamydomonadales(2) 	Unknown(5) Prochlorococcaceae(5) 	Ettlia(2) Planctonema(1) Prochlorococcus(5) Neocystis(2) 
OTU416	Chlorophyta(2) Cyanobacteria(8) 	Unknown(8) Trebouxiophyceae(2) 	Nostocales(3) Chlorellales(2) Oscillatoriales(5) 	Unknown(5) Nostocaceae(3) Chlorellaceae(2) 	Pseudanabaena(1) Crinalium(4) Cylindrospermum(3) Chlorella(2) 
OTU417	Unknown(7) Cyanobacteria(3) 	Xanthophyceae(1) Unknown(9) 	Vaucheriales(1) Oscillatoriales(3) Unknown(6) 	Vaucheriaceae(1) Unknown(9) 	Unknown(3) Costaria(6) Vaucheria(1) 
OTU418	Chlorophyta(10)	Trebouxiophyceae(8) Chlorophyceae(2) 	Chlorellales(8) Sphaeropleales(1) Chlamydomonadales(1) 	Chlamydomonadaceae(1) Scenedesmaceae(1) Chlorellaceae(8) 	Acutodesmus(1) Chlorella(8) Chlamydomonas(1) 
OTU419	Chlorophyta(10)	Chlorophyceae(10)	Chlamydomonadales(10)	Chlamydomonadaceae(10)	Chloromonas(10)
OTU420	Unknown(1) Bacillariophyta(9) 	Bacillariophyceae(8) Coscinodiscophyceae(1) Unknown(1) 	Naviculales(5) Cymbellales(1) Unknown(1) Bacillariales(2) Thalassiosirales(1) 	Phaeodactylaceae(5) Unknown(1) Bacillariaceae(2) Gomphonemataceae(1) Stephanodiscaceae(1) 	Unknown(3) Cyclotella(1) Phaeodactylum(5) Didymosphenia(1) 
OTU421	Cyanobacteria(10)	Unknown(10)	Oscillatoriales(10)	Unknown(10)	Microcoleus(10)
OTU422	Chlorophyta(10)	Trebouxiophyceae(10)	Chlorellales(10)	Chlorellaceae(10)	Chlorella(10)
OTU423	Chlorophyta(10)	Trebouxiophyceae(10)	Chlorellales(10)	Chlorellaceae(10)	Chlorella(10)
OTU424	Unknown(2) Bacillariophyta(8) 	Bacillariophyceae(8) Unknown(2) 	Bacillariales(2) Unknown(2) Naviculales(6) 	Naviculaceae(1) Unknown(2) Phaeodactylaceae(5) Bacillariaceae(2) 	Fistulifera(1) Unknown(4) Phaeodactylum(5) 
OTU425	Cyanobacteria(9)	Unknown(9)	Oscillatoriales(8) Nostocales(1) 	Nostocaceae(1) Unknown(8) 	Microcoleus(1) Plectonema(6) Anabaena(1) Nodosilinea(1) 
OTU426	Unknown(9)	Unknown(9)	Unknown(9)	Unknown(9)	Unknown(9)
OTU427	Bacillariophyta(9)	Bacillariophyceae(9)	Unknown(1) Naviculales(2) Cymbellales(4) Bacillariales(2) 	Naviculaceae(1) Unknown(1) Phaeodactylaceae(1) Bacillariaceae(2) Gomphonemataceae(4) 	Fistulifera(1) Unknown(3) Didymosphenia(4) Phaeodactylum(1) 
OTU428	Unknown(9)	Klebsormidiophyceae(9)	Klebsormidiales(9)	Klebsormidiaceae(9)	Klebsormidium(9)
OTU429	Cyanobacteria(9)	Unknown(9)	Pleurocapsales(1) Nostocales(8) 	Unknown(1) Nostocaceae(8) 	Chroococcidiopsis(1) Nostoc(8) 
OTU430	Unknown(3) Cyanobacteria(5) Chlorophyta(1) 	Trebouxiophyceae(1) Unknown(8) 	Chroococcales(1) Unknown(4) Oscillatoriales(3) Chlorellales(1) 	Unknown(8) Chlorellaceae(1) 	Parachlorella(1) Chlorella(1) Leptolyngbya(3) Unknown(3) Cyanothece(1) 
OTU431	Unknown(9)	Unknown(9)	Unknown(9)	Unknown(9)	Unknown(9)
OTU432	Unknown(9)	Unknown(9)	Unknown(9)	Unknown(9)	Unknown(9)
OTU433	Bryophyta(8) Cyanobacteria(1) 	Bryopsida(7) Unknown(2) 	Unknown(7) Pottiales(1) Nostocales(1) 	Unknown(7) Pottiaceae(1) Nostocaceae(1) 	Unknown(7) Nostoc(1) Syntrichia(1) 
OTU434	Unknown(1) Chlorophyta(8) 	Unknown(1) Ulvophyceae(8) 	Unknown(1) Chlorocystidales(8) 	Unknown(9)	Desmochloris(8) Unknown(1) 
OTU435	Cyanobacteria(9)	Unknown(9)	Nostocales(9)	Nostocaceae(9)	Anabaena(4) Nostoc(5) 
OTU436	Cyanobacteria(9)	Unknown(9)	Oscillatoriales(6) Nostocales(3) 	Unknown(6) Nostocaceae(3) 	Nostoc(2) Oscillatoria(6) Anabaena(1) 
OTU437	Chlorophyta(3) Unknown(6) 	Chlorophyceae(3) Unknown(6) 	Unknown(9)	Unknown(9)	Unknown(6) Carteria(3) 
OTU438	Cyanobacteria(9)	Unknown(9)	Oscillatoriales(5) Unknown(4) 	Unknown(9)	Coleofasciculus(1) Unknown(4) Microcoleus(4) 
OTU439	Chlorophyta(9)	Chlorophyceae(9)	Chlamydomonadales(9)	Chlamydomonadaceae(3) Unknown(6) 	Unknown(6) Chlamydomonas(3) 
OTU440	Bacillariophyta(9)	Bacillariophyceae(9)	Eunotiales(2) Naviculales(6) Cymbellales(1) 	Phaeodactylaceae(6) Eunotiaceae(2) Gomphonemataceae(1) 	Didymosphenia(1) Eunotia(2) Phaeodactylum(6) 
OTU441	Chlorophyta(6) Unknown(3) 	Unknown(3) Chlorophyceae(6) 	Unknown(9)	Unknown(9)	Carteria(6) Unknown(3) 
OTU442	Chlorophyta(9)	Unknown(1) Chlorophyceae(8) 	Chlamydomonadales(7) Sphaeropleales(1) Unknown(1) 	Chlamydomonadaceae(7) Unknown(1) Scenedesmaceae(1) 	Chloromonas(5) Unknown(1) Acutodesmus(1) Chlamydomonas(2) 
OTU443	Chlorophyta(3) Unknown(6) 	Chlorophyceae(3) Unknown(6) 	Sphaeropleales(3) Unknown(6) 	Unknown(6) Scenedesmaceae(3) 	Chlorotetraedron(6) Acutodesmus(3) 
OTU444	Unknown(9)	Xanthophyceae(9)	Vaucheriales(9)	Vaucheriaceae(9)	Vaucheria(9)
OTU445	Chlorophyta(9)	Trebouxiophyceae(9)	Chlorellales(9)	Chlorellaceae(9)	Chlorella(9)
OTU446	Unknown(3) Chlorophyta(6) 	Unknown(1) Phaeophyceae(2) Chlorophyceae(6) 	Chlamydomonadales(6) Laminariales(2) Unknown(1) 	Chlamydomonadaceae(6) Unknown(2) Laminariaceae(1) 	Chloromonas(2) Chlorotetraedron(1) Unknown(1) Chlamydomonas(4) Saccharina(1) 
OTU447	Cyanobacteria(2) Unknown(7) 	Unknown(9)	Prochlorales(2) Unknown(7) 	Unknown(7) Prochlorotrichaceae(2) 	Unknown(7) Prochlorothrix(2) 
OTU448	Chlorophyta(9)	Chlorophyceae(9)	Chlamydomonadales(9)	Chlamydomonadaceae(9)	Chloromonas(9)
OTU449	Unknown(9)	Unknown(9)	Unknown(9)	Unknown(9)	Unknown(9)
OTU450	Chlorophyta(9)	Chlorophyceae(9)	Unknown(7) Chlorosarcinales(2) 	Unknown(9)	Chlorosarcina(2) Unknown(1) Carteria(6) 
OTU451	Unknown(9)	Unknown(9)	Unknown(9)	Unknown(9)	Unknown(9)
OTU452	Bacillariophyta(9)	Bacillariophyceae(9)	Cymbellales(8) Naviculales(1) 	Gomphonemataceae(8) Phaeodactylaceae(1) 	Didymosphenia(8) Phaeodactylum(1) 
OTU453	Bacillariophyta(8) Unknown(1) 	Bacillariophyceae(8) Dinophyceae(1) 	Peridiniales(1) Eunotiales(8) 	Peridiniaceae(1) Eunotiaceae(8) 	Eunotia(8) Kryptoperidinium(1) 
OTU454	Chlorophyta(9)	Chlorophyceae(9)	Chlamydomonadales(9)	Chlamydomonadaceae(9)	Chloromonas(8) Unknown(1) 
OTU455	Chlorophyta(9)	Trebouxiophyceae(8) Chlorophyceae(1) 	Chlamydomonadales(1) Chlorellales(8) 	Chlamydomonadaceae(1) Chlorellaceae(8) 	Chlamydomonas(1) Chlorella(8) 
OTU456	Cyanobacteria(9)	Unknown(9)	Oscillatoriales(1) Nostocales(8) 	Unknown(1) Nostocaceae(8) 	Anabaena(1) Cylindrospermum(3) Nostoc(4) Microcoleus(1) 
OTU457	Unknown(9)	Synurophyceae(1) Unknown(8) 	Synurales(1) Unknown(8) 	Unknown(8) Synuraceae(1) 	Tessellaria(1) Unknown(8) 
OTU458	Unknown(8)	Unknown(8)	Unknown(8)	Unknown(8)	Unknown(8)
OTU459	Unknown(8)	Unknown(8)	Unknown(8)	Unknown(8)	Unknown(8)
OTU460	Bryophyta(1) Unknown(7) 	Klebsormidiophyceae(7) Bryopsida(1) 	Klebsormidiales(7) Hookeriales(1) 	Hookeriaceae(1) Klebsormidiaceae(7) 	Klebsormidium(7) Hookeria(1) 
OTU461	Bacillariophyta(8)	Bacillariophyceae(8)	Bacillariales(8)	Bacillariaceae(8)	Unknown(8)
OTU462	Unknown(8)	Unknown(8)	Unknown(8)	Unknown(8)	Unknown(8)
OTU463	Cyanobacteria(8)	Unknown(8)	Nostocales(8)	Rivulariaceae(8)	Calothrix(8)
OTU464	Chlorophyta(8)	Trebouxiophyceae(3) Chlorophyceae(5) 	Sphaeropleales(5) Unknown(3) 	Unknown(3) Scenedesmaceae(5) 	Acutodesmus(5) Pseudochloris(3) 
OTU465	Unknown(8)	Synurophyceae(8)	Synurales(8)	Mallomonadaceae(8)	Mallomonas(8)
OTU466	Cyanobacteria(1) Unknown(7) 	Unknown(8)	Unknown(7) Prochlorales(1) 	Unknown(7) Prochlorotrichaceae(1) 	Prochlorothrix(1) Unknown(7) 
OTU467	Chlorophyta(1) Unknown(7) 	Unknown(1) Phaeophyceae(6) Trebouxiophyceae(1) 	Unknown(1) Chlorellales(1) Laminariales(6) 	Unknown(1) Laminariaceae(6) Chlorellaceae(1) 	Saccharina(6) Chlorella(1) Unknown(1) 
OTU468	Cyanobacteria(8)	Unknown(8)	Nostocales(8)	Nostocaceae(8)	Anabaena(2) Unknown(1) Nostoc(5) 
OTU469	Unknown(8)	Zygnemophyceae(8)	Zygnematales(8)	Unknown(8)	Fottea(8)
OTU470	Unknown(5) Bacillariophyta(3) 	Phaeophyceae(2) Unknown(3) Bacillariophyceae(3) 	Unknown(3) Eunotiales(3) Laminariales(1) Ectocarpales(1) 	Eunotiaceae(3) Unknown(4) Ectocarpaceae(1) 	Ectocarpus(1) Unknown(3) Sargassum(1) Eunotia(3) 
OTU471	Cyanobacteria(7) Unknown(1) 	Unknown(8)	Oscillatoriales(7) Unknown(1) 	Unknown(8)	Costaria(1) Nodosilinea(7) 
OTU472	Chlorophyta(1) Bryophyta(3) Unknown(3) Rhodophyta(1) 	Bryopsida(3) Zygnemophyceae(1) Trebouxiophyceae(1) Mesostigmatophyceae(1) Unknown(1) Florideophyceae(1) 	Corallinales(1) Zygnematales(1) Mesostigmatales(1) Hypnales(1) Unknown(4) 	Mesostigmataceae(1) Mesotaeniaceae(1) Unknown(5) Corallinaceae(1) 	Unknown(4) Paradoxia(1) Mesostigma(1) Cylindrocystis(1) Calliarthron(1) 
OTU473	Unknown(8)	Unknown(8)	Unknown(8)	Unknown(8)	Unknown(8)
OTU474	Chlorophyta(1) Cyanobacteria(7) 	Unknown(7) Trebouxiophyceae(1) 	Unknown(1) Oscillatoriales(7) 	Unknown(8)	Nodosilinea(7) Picochlorum(1) 
OTU475	Bryophyta(8)	Bryopsida(4) Unknown(4) 	Pottiales(2) Orthotrichales(1) Unknown(5) 	Pottiaceae(2) Unknown(5) Orthotrichaceae(1) 	Nyholmiella(1) Unknown(6) Syntrichia(1) 
OTU476	Cyanobacteria(8)	Unknown(8)	Oscillatoriales(6) Chroococcales(1) Nostocales(1) 	Nostocaceae(1) Unknown(7) 	Cyanothece(1) Pseudanabaena(1) Crinalium(2) Anabaena(1) Plectonema(1) Unknown(2) 
OTU477	Bacillariophyta(8)	Bacillariophyceae(8)	Naviculales(1) Eunotiales(7) 	Eunotiaceae(7) Naviculaceae(1) 	Eunotia(7) Fistulifera(1) 
OTU478	Unknown(8)	Unknown(8)	Unknown(8)	Unknown(8)	Unknown(8)
OTU479	Cyanobacteria(8)	Unknown(8)	Pleurocapsales(2) Nostocales(6) 	Unknown(2) Nostocaceae(6) 	Chroococcidiopsis(2) Nostoc(6) 
OTU480	Chlorophyta(8)	Trebouxiophyceae(8)	Chlorellales(8)	Chlorellaceae(8)	Marvania(1) Chlorella(7) 
OTU481	Cyanobacteria(8)	Unknown(8)	Oscillatoriales(8)	Unknown(8)	Microcoleus(8)
OTU482	Unknown(7) Cyanobacteria(1) 	Unknown(8)	Prochlorales(1) Unknown(7) 	Prochlorotrichaceae(1) Unknown(7) 	Unknown(7) Prochlorothrix(1) 
OTU483	Cyanobacteria(8)	Unknown(8)	Nostocales(8)	Nostocaceae(8)	Nostoc(2) Cylindrospermum(1) Anabaena(5) 
OTU484	Bryophyta(8)	Tetraphidopsida(2) Bryopsida(6) 	Bryales(2) Tetraphidales(2) Pottiales(2) Unknown(2) 	Pottiaceae(2) Unknown(3) Mniaceae(1) Tetraphidaceae(2) 	Syntrichia(2) Tetraphis(2) Unknown(3) Mnium(1) 
OTU485	Unknown(8)	Xanthophyceae(7) Unknown(1) 	Unknown(1) Vaucheriales(7) 	Vaucheriaceae(7) Unknown(1) 	Vaucheria(7) Unknown(1) 
OTU486	Unknown(8)	Eustigmatophyceae(7) Unknown(1) 	Eustigmatales(7) Unknown(1) 	Monodopsidaceae(7) Unknown(1) 	Nannochloropsis(7) Unknown(1) 
OTU487	Cyanobacteria(8)	Unknown(8)	Oscillatoriales(7) Unknown(1) 	Unknown(8)	Unknown(1) Microcoleus(7) 
OTU488	Cyanobacteria(8)	Unknown(8)	Nostocales(8)	Nostocaceae(8)	Nostoc(4) Cylindrospermum(1) Anabaena(3) 
OTU489	Unknown(8)	Unknown(7) Synurophyceae(1) 	Unknown(7) Synurales(1) 	Mallomonadaceae(1) Unknown(7) 	Mallomonas(1) Unknown(7) 
OTU490	Cyanobacteria(8)	Unknown(8)	Nostocales(8)	Nostocaceae(8)	Nostoc(7) Anabaena(1) 
OTU491	Cyanobacteria(8)	Unknown(8)	Nostocales(8)	Nostocaceae(8)	Unknown(2) Cylindrospermum(2) Anabaena(4) 
OTU492	Unknown(7) Bacillariophyta(1) 	Fragilariophyceae(1) Phaeophyceae(6) Unknown(1) 	Ectocarpales(5) Fragilariales(1) Unknown(1) Laminariales(1) 	Ectocarpaceae(5) Unknown(1) Alariaceae(1) Fragilariaceae(1) 	Unknown(1) Ectocarpus(5) Undaria(1) Ulnaria(1) 
OTU493	Cyanobacteria(8)	Unknown(8)	Nostocales(8)	Nostocaceae(8)	Cylindrospermum(5) Anabaena(3) 
OTU494	Cyanobacteria(8)	Unknown(8)	Nostocales(8)	Nostocaceae(8)	Anabaena(1) Cylindrospermum(6) Nostoc(1) 
OTU495	Chlorophyta(6) Unknown(1) 	Ulvophyceae(6) Unknown(1) 	Ulotrichales(6) Unknown(1) 	Unknown(7)	Gloeotilopsis(6) Unknown(1) 
OTU496	Unknown(7)	Unknown(7)	Unknown(7)	Unknown(7)	Unknown(7)
OTU497	Unknown(7)	Unknown(7)	Unknown(7)	Unknown(7)	Unknown(7)
